9150.0,C,84500,118.0,58.0
9150.0,C,84500,118.0,58.0
9200.0,C,84500,80.0,2.0
9200.0,C,84500,80.0,2.0
9250.0,C,84500,48.0,118.0
9250.0,C,84500,48.0,118.0
9250.0,C,84500,47.5,1.0
9250.0,C,84500,47.5,1.0
9250.0,C,84500,47.5,13.0
9250.0,C,84500,47.5,2.0
9250.0,C,84500,47.5,2.0
9250.0,C,84500,47.5,2.0
9250.0,C,84500,47.5,3.0
9250.0,C,84500,47.5,1.0
9250.0,C,84500,47.5,1.0
9250.0,C,84500,47.5,2.0
9300.0,C,84500,25.5,61.0
9300.0,C,84500,25.5,61.0
9300.0,C,84500,25.5,1.0
9300.0,C,84500,25.5,1.0
9300.0,C,84500,25.0,7.0
9300.0,C,84500,25.0,1.0
9300.0,C,84500,25.0,6.0
9300.0,C,84500,25.0,45.0
9300.0,C,84500,25.0,4.0
9300.0,C,84500,25.0,20.0
9300.0,C,84500,25.0,1.0
9300.0,C,84500,25.0,20.0
9350.0,C,84500,10.0,31.0
9350.0,C,84500,10.0,31.0
9350.0,C,84500,10.5,3.0
9350.0,C,84500,10.5,2.0
9350.0,C,84500,10.5,1.0
9400.0,C,84500,3.5,28.0
9400.0,C,84500,3.5,28.0
9400.0,C,84500,3.5,1.0
9400.0,C,84500,3.5,1.0
9400.0,C,84500,3.9,2.0
9400.0,C,84500,3.9,1.0
9400.0,C,84500,3.9,1.0
9450.0,C,84500,1.2,1.0
9450.0,C,84500,1.2,1.0
9500.0,C,84500,0.6,3.0
9500.0,C,84500,0.6,3.0
8900.0,P,84500,1.0,1.0
8900.0,P,84500,1.0,1.0
9000.0,P,84500,2.0,23.0
9000.0,P,84500,2.0,23.0
9000.0,P,84500,2.0,25.0
9000.0,P,84500,2.0,25.0
9000.0,P,84500,2.0,2.0
9000.0,P,84500,2.0,2.0
9050.0,P,84500,4.0,13.0
9050.0,P,84500,4.0,13.0
9100.0,P,84500,6.8,113.0
9100.0,P,84500,6.8,113.0
9100.0,P,84500,6.9,11.0
9100.0,P,84500,6.9,1.0
9100.0,P,84500,6.9,10.0
9100.0,P,84500,7.0,10.0
9100.0,P,84500,7.0,10.0
9100.0,P,84500,7.0,140.0
9100.0,P,84500,7.0,6.0
9100.0,P,84500,7.0,1.0
9100.0,P,84500,7.0,93.0
9100.0,P,84500,7.0,5.0
9100.0,P,84500,7.0,5.0
9100.0,P,84500,7.0,20.0
9100.0,P,84500,7.0,10.0
9100.0,P,84500,7.1,10.0
9100.0,P,84500,7.1,10.0
9100.0,P,84500,6.8,9.0
9100.0,P,84500,6.8,8.0
9100.0,P,84500,6.8,1.0
9100.0,P,84500,7.2,10.0
9100.0,P,84500,7.2,10.0
9100.0,P,84500,7.3,10.0
9100.0,P,84500,7.3,10.0
9150.0,P,84500,16.5,312.0
9150.0,P,84500,16.5,312.0
9150.0,P,84500,16.0,3.0
9150.0,P,84500,16.0,1.0
9150.0,P,84500,16.0,1.0
9150.0,P,84500,16.0,1.0
9150.0,P,84500,15.5,5.0
9150.0,P,84500,15.5,1.0
9150.0,P,84500,15.5,1.0
9150.0,P,84500,15.5,1.0
9150.0,P,84500,15.5,2.0
9150.0,P,84500,16.5,1.0
9150.0,P,84500,16.5,1.0
9200.0,P,84500,27.0,101.0
9200.0,P,84500,27.0,101.0
9200.0,P,84500,26.5,1.0
9200.0,P,84500,26.5,1.0
9250.0,P,84500,44.0,35.0
9250.0,P,84500,44.0,35.0
9250.0,P,84500,44.5,1.0
9250.0,P,84500,44.5,1.0
9250.0,P,84500,45.0,3.0
9250.0,P,84500,45.0,1.0
9250.0,P,84500,45.0,2.0
9300.0,P,84500,70.0,9.0
9300.0,P,84500,70.0,9.0
9300.0,P,84500,70.0,1.0
9300.0,P,84500,70.0,1.0
9300.0,P,84500,70.0,1.0
9300.0,P,84500,70.0,1.0
9300.0,P,84500,71.0,1.0
9300.0,P,84500,71.0,1.0
9300.0,P,84500,72.0,2.0
9300.0,P,84500,72.0,1.0
9300.0,P,84500,72.0,1.0
9300.0,P,84500,73.0,1.0
9300.0,P,84500,73.0,1.0
9350.0,P,84500,104.0,1.0
9350.0,P,84500,104.0,1.0
9350.0,P,84500,104.0,1.0
9350.0,P,84500,104.0,1.0
9350.0,P,84500,105.0,2.0
9350.0,P,84500,105.0,2.0
9350.0,P,84500,105.0,2.0
9350.0,P,84500,105.0,2.0
9350.0,P,84500,107.0,1.0
9350.0,P,84500,107.0,1.0
9350.0,P,84500,108.0,1.0
9350.0,P,84500,108.0,1.0
9350.0,P,84500,109.0,1.0
9350.0,P,84500,109.0,1.0
9400.0,P,84500,147.0,1.0
9400.0,P,84500,147.0,1.0
9400.0,P,84500,153.0,1.0
9400.0,P,84500,153.0,1.0
9150.0,C,84501,114.0,2.0
9150.0,C,84501,114.0,2.0
9200.0,C,84501,77.0,3.0
9200.0,C,84501,77.0,3.0
9250.0,C,84501,47.0,2.0
9250.0,C,84501,47.0,1.0
9250.0,C,84501,47.0,1.0
9250.0,C,84501,45.5,2.0
9250.0,C,84501,45.5,1.0
9250.0,C,84501,45.5,1.0
9300.0,C,84501,24.5,1.0
9300.0,C,84501,24.5,1.0
9300.0,C,84501,23.5,1.0
9300.0,C,84501,23.5,1.0
