8450.0,C,84500,115.0,1.0
8450.0,C,84500,115.0,1.0
8500.0,C,84500,77.0,7.0
8500.0,C,84500,77.0,7.0
8500.0,C,84500,77.0,11.0
8500.0,C,84500,77.0,11.0
8550.0,C,84500,44.5,30.0
8550.0,C,84500,44.5,30.0
8550.0,C,84500,44.0,1.0
8550.0,C,84500,44.0,1.0
8550.0,C,84500,44.0,1.0
8550.0,C,84500,44.0,1.0
8550.0,C,84500,44.0,4.0
8550.0,C,84500,44.0,1.0
8550.0,C,84500,44.0,3.0
8600.0,C,84500,20.0,38.0
8600.0,C,84500,20.0,38.0
8600.0,C,84500,20.0,18.0
8600.0,C,84500,20.0,7.0
8600.0,C,84500,20.0,10.0
8600.0,C,84500,20.0,1.0
8600.0,C,84500,19.5,1.0
8600.0,C,84500,19.5,1.0
8650.0,C,84500,8.0,37.0
8650.0,C,84500,8.0,37.0
8650.0,C,84500,7.9,1.0
8650.0,C,84500,7.9,1.0
8650.0,C,84500,7.8,1.0
8650.0,C,84500,7.8,1.0
8700.0,C,84500,3.6,25.0
8700.0,C,84500,3.6,25.0
8700.0,C,84500,3.6,4.0
8700.0,C,84500,3.6,4.0
8700.0,C,84500,3.0,2.0
8700.0,C,84500,3.0,2.0
8700.0,C,84500,2.0,11.0
8700.0,C,84500,2.0,11.0
8300.0,P,84500,0.7,5.0
8300.0,P,84500,0.7,5.0
8350.0,P,84500,1.3,3.0
8350.0,P,84500,1.3,3.0
8350.0,P,84500,1.3,1.0
8350.0,P,84500,1.3,1.0
8400.0,P,84500,4.6,21.0
8400.0,P,84500,4.6,21.0
8400.0,P,84500,4.5,3.0
8400.0,P,84500,4.5,1.0
8400.0,P,84500,4.5,1.0
8400.0,P,84500,4.5,1.0
8400.0,P,84500,4.0,1.0
8400.0,P,84500,4.0,1.0
8400.0,P,84500,3.5,1.0
8400.0,P,84500,4.0,2.0
8400.0,P,84500,3.5,1.0
8400.0,P,84500,3.6,1.0
8400.0,P,84500,3.6,1.0
8400.0,P,84500,3.7,1.0
8400.0,P,84500,3.7,1.0
8450.0,P,84500,8.0,62.0
8450.0,P,84500,8.0,62.0
8450.0,P,84500,8.0,15.0
8450.0,P,84500,8.0,10.0
8450.0,P,84500,8.0,1.0
8450.0,P,84500,8.0,3.0
8450.0,P,84500,8.0,1.0
8450.0,P,84500,7.9,1.0
8450.0,P,84500,7.9,1.0
8450.0,P,84500,7.8,1.0
8450.0,P,84500,7.9,2.0
8450.0,P,84500,7.8,1.0
8450.0,P,84500,7.7,1.0
8450.0,P,84500,7.8,2.0
8450.0,P,84500,7.7,1.0
8450.0,P,84500,7.6,1.0
8450.0,P,84500,7.7,2.0
8450.0,P,84500,7.5,1.0
8450.0,P,84500,7.6,1.0
8450.0,P,84500,7.5,1.0
8450.0,P,84500,7.4,1.0
