商品代號,履約價格,到期月份(週別),買賣權別,成交時間,成交價格,成交數量(BorS)
TXO,7900.0,201606W4,C,100859.0,670.0,20.0
TXO,7900.0,201606W4,C,100859.0,670.0,20.0
TXO,7900.0,201606W4,P,84651.0,1.0,1.0
TXO,7900.0,201606W4,P,84651.0,1.0,1.0
TXO,7900.0,201606W4,P,84859.0,1.1,2.0
TXO,7900.0,201606W4,P,84859.0,1.1,1.0
TXO,7900.0,201606W4,P,84859.0,1.1,1.0
TXO,7900.0,201606W4,P,84903.0,1.2,1.0
TXO,7900.0,201606W4,P,84903.0,1.2,1.0
TXO,7900.0,201606W4,P,85025.0,1.1,1.0
TXO,7900.0,201606W4,P,85025.0,1.1,1.0
TXO,7900.0,201606W4,P,85034.0,1.2,3.0
TXO,7900.0,201606W4,P,85034.0,1.2,1.0
TXO,7900.0,201606W4,P,85034.0,1.2,1.0
TXO,7900.0,201606W4,P,85034.0,1.2,1.0
TXO,7900.0,201606W4,P,85143.0,1.1,1.0
TXO,7900.0,201606W4,P,85143.0,1.1,1.0
TXO,7900.0,201606W4,P,85145.0,1.2,6.0
TXO,7900.0,201606W4,P,85145.0,1.2,1.0
TXO,7900.0,201606W4,P,85145.0,1.2,1.0
TXO,7900.0,201606W4,P,85145.0,1.2,1.0
TXO,7900.0,201606W4,P,85145.0,1.2,1.0
TXO,7900.0,201606W4,P,85145.0,1.2,1.0
TXO,7900.0,201606W4,P,85145.0,1.2,1.0
TXO,7900.0,201606W4,P,85447.0,1.0,10.0
TXO,7900.0,201606W4,P,85447.0,1.0,1.0
TXO,7900.0,201606W4,P,85447.0,1.0,9.0
TXO,7900.0,201606W4,P,85455.0,1.0,50.0
TXO,7900.0,201606W4,P,85455.0,1.0,50.0
TXO,7900.0,201606W4,P,85538.0,1.1,7.0
TXO,7900.0,201606W4,P,85538.0,1.1,1.0
TXO,7900.0,201606W4,P,85538.0,1.1,1.0
TXO,7900.0,201606W4,P,85538.0,1.1,5.0
TXO,7900.0,201606W4,P,85708.0,1.1,20.0
TXO,7900.0,201606W4,P,85708.0,1.1,10.0
TXO,7900.0,201606W4,P,85708.0,1.1,10.0
TXO,7900.0,201606W4,P,85731.0,1.0,1.0
TXO,7900.0,201606W4,P,85731.0,1.0,1.0
TXO,7900.0,201606W4,P,85746.0,1.1,10.0
TXO,7900.0,201606W4,P,85746.0,1.1,5.0
TXO,7900.0,201606W4,P,85746.0,1.1,5.0
TXO,7900.0,201606W4,P,85752.0,1.1,2.0
TXO,7900.0,201606W4,P,85752.0,1.1,2.0
TXO,7900.0,201606W4,P,85754.0,1.1,10.0
TXO,7900.0,201606W4,P,85754.0,1.1,10.0
TXO,7900.0,201606W4,P,85810.0,1.1,10.0
TXO,7900.0,201606W4,P,85810.0,1.1,10.0
TXO,7900.0,201606W4,P,85815.0,1.1,3.0
TXO,7900.0,201606W4,P,85815.0,1.1,3.0
TXO,7900.0,201606W4,P,85828.0,1.1,10.0
TXO,7900.0,201606W4,P,85828.0,1.1,10.0
TXO,7900.0,201606W4,P,85837.0,1.2,1.0
TXO,7900.0,201606W4,P,85837.0,1.2,1.0
TXO,7900.0,201606W4,P,85851.0,1.2,45.0
TXO,7900.0,201606W4,P,85851.0,1.2,1.0
TXO,7900.0,201606W4,P,85851.0,1.2,1.0
TXO,7900.0,201606W4,P,85851.0,1.2,1.0
TXO,7900.0,201606W4,P,85851.0,1.2,1.0
TXO,7900.0,201606W4,P,85851.0,1.2,40.0
TXO,7900.0,201606W4,P,85851.0,1.2,1.0
TXO,7900.0,201606W4,P,85852.0,1.2,1.0
TXO,7900.0,201606W4,P,85852.0,1.2,1.0
TXO,7900.0,201606W4,P,85908.0,1.2,200.0
TXO,7900.0,201606W4,P,85908.0,1.2,154.0
TXO,7900.0,201606W4,P,85908.0,1.2,46.0
TXO,7900.0,201606W4,P,85912.0,1.2,1.0
TXO,7900.0,201606W4,P,85912.0,1.2,1.0
TXO,7900.0,201606W4,P,85919.0,1.2,1.0
TXO,7900.0,201606W4,P,85919.0,1.2,1.0
TXO,7900.0,201606W4,P,85923.0,1.2,1.0
TXO,7900.0,201606W4,P,85923.0,1.2,1.0
TXO,7900.0,201606W4,P,85925.0,1.2,151.0
TXO,7900.0,201606W4,P,85925.0,1.2,151.0
TXO,7900.0,201606W4,P,90058.0,1.1,5.0
TXO,7900.0,201606W4,P,90058.0,1.1,5.0
TXO,7900.0,201606W4,P,90105.0,1.2,6.0
TXO,7900.0,201606W4,P,90105.0,1.2,1.0
TXO,7900.0,201606W4,P,90105.0,1.2,1.0
TXO,7900.0,201606W4,P,90105.0,1.2,1.0
TXO,7900.0,201606W4,P,90105.0,1.2,1.0
TXO,7900.0,201606W4,P,90105.0,1.2,1.0
TXO,7900.0,201606W4,P,90105.0,1.2,1.0
TXO,7900.0,201606W4,P,90120.0,1.2,1.0
TXO,7900.0,201606W4,P,90120.0,1.2,1.0
TXO,7900.0,201606W4,P,90127.0,1.2,1.0
TXO,7900.0,201606W4,P,90127.0,1.2,1.0
TXO,7900.0,201606W4,P,90134.0,1.2,1.0
TXO,7900.0,201606W4,P,90134.0,1.2,1.0
TXO,7900.0,201606W4,P,90221.0,1.2,1.0
TXO,7900.0,201606W4,P,90221.0,1.2,1.0
TXO,7900.0,201606W4,P,90232.0,1.2,2.0
TXO,7900.0,201606W4,P,90232.0,1.2,2.0
TXO,7900.0,201606W4,P,90307.0,1.2,2.0
TXO,7900.0,201606W4,P,90307.0,1.2,2.0
TXO,7900.0,201606W4,P,90309.0,1.2,1.0
TXO,7900.0,201606W4,P,90309.0,1.2,1.0
TXO,7900.0,201606W4,P,90336.0,1.2,1.0
TXO,7900.0,201606W4,P,90336.0,1.2,1.0
TXO,7900.0,201606W4,P,90341.0,1.2,1.0
TXO,7900.0,201606W4,P,90341.0,1.2,1.0
TXO,7900.0,201606W4,P,90349.0,1.2,1.0
TXO,7900.0,201606W4,P,90349.0,1.2,1.0
TXO,7900.0,201606W4,P,90358.0,1.2,1.0
TXO,7900.0,201606W4,P,90358.0,1.2,1.0
TXO,7900.0,201606W4,P,90406.0,1.2,1.0
TXO,7900.0,201606W4,P,90406.0,1.2,1.0
TXO,7900.0,201606W4,P,90505.0,1.2,1.0
TXO,7900.0,201606W4,P,90505.0,1.2,1.0
TXO,7900.0,201606W4,P,90544.0,1.2,1.0
TXO,7900.0,201606W4,P,90544.0,1.2,1.0
TXO,7900.0,201606W4,P,90550.0,1.2,1.0
TXO,7900.0,201606W4,P,90550.0,1.2,1.0
TXO,7900.0,201606W4,P,90555.0,1.2,1.0
TXO,7900.0,201606W4,P,90555.0,1.2,1.0
TXO,7900.0,201606W4,P,90557.0,1.2,1.0
TXO,7900.0,201606W4,P,90557.0,1.2,1.0
TXO,7900.0,201606W4,P,90606.0,1.2,1.0
TXO,7900.0,201606W4,P,90606.0,1.2,1.0
TXO,7900.0,201606W4,P,90610.0,1.2,1.0
TXO,7900.0,201606W4,P,90610.0,1.2,1.0
TXO,7900.0,201606W4,P,90612.0,1.2,1.0
TXO,7900.0,201606W4,P,90612.0,1.2,1.0
TXO,7900.0,201606W4,P,90700.0,1.3,12.0
TXO,7900.0,201606W4,P,90700.0,1.3,1.0
TXO,7900.0,201606W4,P,90700.0,1.3,1.0
TXO,7900.0,201606W4,P,90700.0,1.3,1.0
TXO,7900.0,201606W4,P,90700.0,1.3,1.0
