商品代號,履約價格,到期月份(週別),買賣權別,成交時間,成交價格,成交數量(BorS)
TXO,8400.0,201608W4,C,92106.0,815.0,1.0
TXO,8400.0,201608W4,C,92106.0,815.0,1.0
TXO,8400.0,201608W4,C,130127.0,670.0,1.0
TXO,8400.0,201608W4,C,130127.0,670.0,1.0
TXO,8400.0,201608W4,C,130517.0,680.0,10.0
TXO,8400.0,201608W4,C,130517.0,680.0,10.0
TXO,8400.0,201608W4,C,130517.0,680.0,10.0
TXO,8400.0,201608W4,C,130517.0,680.0,10.0
TXO,8400.0,201608W4,C,134125.0,670.0,8.0
TXO,8400.0,201608W4,C,134125.0,670.0,8.0
TXO,8400.0,201608W4,P,84636.0,0.4,2.0
TXO,8400.0,201608W4,P,84636.0,0.4,2.0
TXO,8400.0,201608W4,P,84844.0,0.5,2.0
TXO,8400.0,201608W4,P,84844.0,0.5,2.0
TXO,8400.0,201608W4,P,85301.0,0.6,2.0
TXO,8400.0,201608W4,P,85301.0,0.6,2.0
TXO,8400.0,201608W4,P,85301.0,0.7,40.0
TXO,8400.0,201608W4,P,85301.0,0.7,1.0
TXO,8400.0,201608W4,P,85301.0,0.7,2.0
TXO,8400.0,201608W4,P,85301.0,0.7,43.0
TXO,8400.0,201608W4,P,85311.0,0.7,2.0
TXO,8400.0,201608W4,P,85311.0,0.7,2.0
TXO,8400.0,201608W4,P,85318.0,0.7,2.0
TXO,8400.0,201608W4,P,85318.0,0.7,2.0
TXO,8400.0,201608W4,P,85329.0,0.7,1.0
TXO,8400.0,201608W4,P,85329.0,0.7,1.0
TXO,8400.0,201608W4,P,94927.0,0.7,50.0
TXO,8400.0,201608W4,P,94927.0,0.7,2.0
TXO,8400.0,201608W4,P,94927.0,0.7,3.0
TXO,8400.0,201608W4,P,94927.0,0.7,2.0
TXO,8400.0,201608W4,P,94927.0,0.7,1.0
TXO,8400.0,201608W4,P,94927.0,0.7,3.0
TXO,8400.0,201608W4,P,94927.0,0.7,3.0
TXO,8400.0,201608W4,P,94927.0,0.7,7.0
TXO,8400.0,201608W4,P,94927.0,0.7,1.0
TXO,8400.0,201608W4,P,94927.0,0.7,1.0
TXO,8400.0,201608W4,P,94927.0,0.7,1.0
TXO,8400.0,201608W4,P,94927.0,0.7,1.0
TXO,8400.0,201608W4,P,94927.0,0.7,1.0
TXO,8400.0,201608W4,P,94927.0,0.7,24.0
TXO,8400.0,201608W4,P,94934.0,0.7,50.0
TXO,8400.0,201608W4,P,94934.0,0.7,50.0
TXO,8400.0,201608W4,P,95124.0,0.7,1.0
TXO,8400.0,201608W4,P,95124.0,0.7,1.0
TXO,8400.0,201608W4,P,103417.0,0.6,10.0
TXO,8400.0,201608W4,P,103417.0,0.6,10.0
TXO,8400.0,201608W4,P,103804.0,0.5,10.0
TXO,8400.0,201608W4,P,103804.0,0.5,10.0
TXO,8400.0,201608W4,P,104017.0,0.6,1.0
TXO,8400.0,201608W4,P,104017.0,0.6,1.0
TXO,8400.0,201608W4,P,111455.0,0.7,1.0
TXO,8400.0,201608W4,P,111455.0,0.7,1.0
TXO,8400.0,201608W4,P,112141.0,0.7,50.0
TXO,8400.0,201608W4,P,112141.0,0.7,1.0
TXO,8400.0,201608W4,P,112141.0,0.7,1.0
TXO,8400.0,201608W4,P,112141.0,0.7,1.0
TXO,8400.0,201608W4,P,112141.0,0.7,47.0
TXO,8400.0,201608W4,P,112452.0,0.7,50.0
TXO,8400.0,201608W4,P,112452.0,0.7,1.0
TXO,8400.0,201608W4,P,112452.0,0.7,49.0
TXO,8400.0,201608W4,P,115128.0,0.6,1.0
TXO,8400.0,201608W4,P,115128.0,0.6,1.0
TXO,8400.0,201608W4,P,115129.0,0.6,41.0
TXO,8400.0,201608W4,P,115129.0,0.6,41.0
TXO,8400.0,201608W4,P,121744.0,0.6,1.0
TXO,8400.0,201608W4,P,121744.0,0.6,1.0
TXO,8400.0,201608W4,P,130517.0,0.5,10.0
TXO,8400.0,201608W4,P,130517.0,0.5,5.0
TXO,8400.0,201608W4,P,130517.0,0.5,5.0
TXO,8400.0,201608W4,P,130517.0,0.4,10.0
TXO,8400.0,201608W4,P,130517.0,0.4,10.0
TXO,8400.0,201608W4,P,130854.0,0.6,1.0
TXO,8400.0,201608W4,P,130854.0,0.6,1.0
TXO,8400.0,201608W4,P,131241.0,0.7,2.0
TXO,8400.0,201608W4,P,131241.0,0.7,2.0
TXO,8400.0,201608W4,P,131433.0,0.7,1.0
TXO,8400.0,201608W4,P,131433.0,0.7,1.0
TXO,8400.0,201608W4,P,131433.0,0.7,1.0
TXO,8400.0,201608W4,P,131433.0,0.7,1.0
