商品代號,履約價格,到期月份(週別),買賣權別,成交時間,成交價格,成交數量(BorS)
TXO,8600.0,201611W1,P,115213.0,0.3,3.0
TXO,8600.0,201611W1,P,115213.0,0.3,3.0
TXO,8600.0,201611W1,P,132040.0,0.3,25.0
TXO,8600.0,201611W1,P,132040.0,0.3,2.0
TXO,8600.0,201611W1,P,132040.0,0.3,5.0
TXO,8600.0,201611W1,P,132040.0,0.3,5.0
TXO,8600.0,201611W1,P,132040.0,0.3,13.0
TXO,8700.0,201611W1,P,130839.0,0.3,1.0
TXO,8700.0,201611W1,P,130839.0,0.3,1.0
TXO,8700.0,201611W1,P,134403.0,0.3,2.0
TXO,8700.0,201611W1,P,134403.0,0.3,2.0
TXO,8800.0,201611W1,C,104917.0,493.0,1.0
TXO,8800.0,201611W1,C,104917.0,493.0,1.0
TXO,8800.0,201611W1,C,120642.0,488.0,1.0
TXO,8800.0,201611W1,C,120642.0,488.0,1.0
TXO,8800.0,201611W1,C,130155.0,483.0,1.0
TXO,8800.0,201611W1,C,130155.0,483.0,1.0
TXO,8800.0,201611W1,C,130156.0,482.0,1.0
TXO,8800.0,201611W1,C,130156.0,482.0,1.0
TXO,8800.0,201611W1,P,91217.0,0.5,1.0
TXO,8800.0,201611W1,P,91217.0,0.5,1.0
TXO,8800.0,201611W1,P,105626.0,0.3,21.0
TXO,8800.0,201611W1,P,105626.0,0.3,21.0
TXO,8800.0,201611W1,P,105634.0,0.3,21.0
TXO,8800.0,201611W1,P,105634.0,0.3,21.0
TXO,8800.0,201611W1,P,105637.0,0.3,21.0
TXO,8800.0,201611W1,P,105637.0,0.3,21.0
TXO,8800.0,201611W1,P,105648.0,0.3,21.0
TXO,8800.0,201611W1,P,105648.0,0.3,21.0
TXO,8800.0,201611W1,P,105648.0,0.3,21.0
TXO,8800.0,201611W1,P,105648.0,0.3,21.0
TXO,8800.0,201611W1,P,105700.0,0.3,21.0
TXO,8800.0,201611W1,P,105700.0,0.3,21.0
TXO,8800.0,201611W1,P,105701.0,0.3,21.0
TXO,8800.0,201611W1,P,105701.0,0.3,21.0
TXO,8800.0,201611W1,P,105711.0,0.3,21.0
TXO,8800.0,201611W1,P,105711.0,0.3,21.0
TXO,8800.0,201611W1,P,105711.0,0.3,21.0
TXO,8800.0,201611W1,P,105711.0,0.3,21.0
TXO,8800.0,201611W1,P,105722.0,0.3,21.0
TXO,8800.0,201611W1,P,105722.0,0.3,11.0
TXO,8800.0,201611W1,P,105722.0,0.3,10.0
TXO,8800.0,201611W1,P,131911.0,0.3,50.0
TXO,8800.0,201611W1,P,131911.0,0.3,20.0
TXO,8800.0,201611W1,P,131911.0,0.3,30.0
TXO,8900.0,201611W1,P,85237.0,0.8,1.0
TXO,8900.0,201611W1,P,85237.0,0.8,1.0
TXO,8900.0,201611W1,P,85611.0,0.7,5.0
TXO,8900.0,201611W1,P,85611.0,0.7,5.0
TXO,8900.0,201611W1,P,90620.0,0.7,1.0
TXO,8900.0,201611W1,P,90620.0,0.7,1.0
TXO,8900.0,201611W1,P,90734.0,0.7,1.0
TXO,8900.0,201611W1,P,90734.0,0.7,1.0
TXO,8900.0,201611W1,P,90819.0,0.7,3.0
TXO,8900.0,201611W1,P,90819.0,0.7,3.0
TXO,8900.0,201611W1,P,91112.0,0.7,1.0
TXO,8900.0,201611W1,P,91112.0,0.7,1.0
TXO,8900.0,201611W1,P,91423.0,0.7,21.0
TXO,8900.0,201611W1,P,91423.0,0.7,4.0
TXO,8900.0,201611W1,P,91423.0,0.7,10.0
TXO,8900.0,201611W1,P,91423.0,0.7,7.0
TXO,8900.0,201611W1,P,91453.0,0.8,1.0
TXO,8900.0,201611W1,P,91453.0,0.8,1.0
TXO,8900.0,201611W1,P,91959.0,0.7,3.0
TXO,8900.0,201611W1,P,91959.0,0.7,2.0
TXO,8900.0,201611W1,P,91959.0,0.7,1.0
TXO,8900.0,201611W1,P,92107.0,0.7,15.0
TXO,8900.0,201611W1,P,92107.0,0.7,1.0
TXO,8900.0,201611W1,P,92107.0,0.7,2.0
TXO,8900.0,201611W1,P,92107.0,0.7,2.0
TXO,8900.0,201611W1,P,92107.0,0.7,2.0
TXO,8900.0,201611W1,P,92107.0,0.7,2.0
TXO,8900.0,201611W1,P,92107.0,0.7,2.0
TXO,8900.0,201611W1,P,92107.0,0.7,2.0
TXO,8900.0,201611W1,P,92107.0,0.7,2.0
TXO,8900.0,201611W1,P,92230.0,0.8,30.0
TXO,8900.0,201611W1,P,92230.0,0.8,30.0
TXO,8900.0,201611W1,P,92436.0,0.7,1.0
TXO,8900.0,201611W1,P,92436.0,0.7,1.0
TXO,8900.0,201611W1,P,93811.0,0.8,10.0
TXO,8900.0,201611W1,P,93811.0,0.8,10.0
TXO,8900.0,201611W1,P,93934.0,0.8,10.0
TXO,8900.0,201611W1,P,93934.0,0.8,10.0
TXO,8900.0,201611W1,P,94045.0,0.9,2.0
TXO,8900.0,201611W1,P,94045.0,0.9,2.0
TXO,8900.0,201611W1,P,95006.0,0.8,1.0
TXO,8900.0,201611W1,P,95006.0,0.8,1.0
TXO,8900.0,201611W1,P,95349.0,0.7,31.0
TXO,8900.0,201611W1,P,95349.0,0.7,20.0
TXO,8900.0,201611W1,P,95349.0,0.7,1.0
TXO,8900.0,201611W1,P,95349.0,0.7,10.0
TXO,8900.0,201611W1,P,95940.0,0.7,5.0
TXO,8900.0,201611W1,P,95940.0,0.7,5.0
TXO,8900.0,201611W1,P,95940.0,0.7,5.0
TXO,8900.0,201611W1,P,95940.0,0.7,5.0
TXO,8900.0,201611W1,P,95940.0,0.7,3.0
TXO,8900.0,201611W1,P,95940.0,0.7,3.0
TXO,8900.0,201611W1,P,100832.0,0.6,30.0
TXO,8900.0,201611W1,P,100832.0,0.6,20.0
TXO,8900.0,201611W1,P,100832.0,0.6,10.0
TXO,8900.0,201611W1,P,102007.0,0.6,1.0
TXO,8900.0,201611W1,P,102007.0,0.6,1.0
TXO,8900.0,201611W1,P,102537.0,0.7,10.0
TXO,8900.0,201611W1,P,102537.0,0.7,2.0
TXO,8900.0,201611W1,P,102537.0,0.7,5.0
TXO,8900.0,201611W1,P,102537.0,0.7,3.0
TXO,8900.0,201611W1,P,102637.0,0.7,1.0
TXO,8900.0,201611W1,P,102637.0,0.7,1.0
TXO,8900.0,201611W1,P,102752.0,0.7,1.0
TXO,8900.0,201611W1,P,102752.0,0.7,1.0
TXO,8900.0,201611W1,P,102852.0,0.7,54.0
TXO,8900.0,201611W1,P,102852.0,0.7,29.0
TXO,8900.0,201611W1,P,102852.0,0.7,5.0
TXO,8900.0,201611W1,P,102852.0,0.7,10.0
TXO,8900.0,201611W1,P,102852.0,0.7,10.0
TXO,8900.0,201611W1,P,102852.0,0.8,9.0
TXO,8900.0,201611W1,P,102852.0,0.8,10.0
TXO,8900.0,201611W1,P,102852.0,0.8,127.0
TXO,8900.0,201611W1,P,102852.0,0.8,146.0
TXO,8900.0,201611W1,P,102854.0,0.8,109.0
TXO,8900.0,201611W1,P,102854.0,0.8,73.0
TXO,8900.0,201611W1,P,102854.0,0.8,5.0
TXO,8900.0,201611W1,P,102854.0,0.8,20.0
TXO,8900.0,201611W1,P,102854.0,0.8,1.0
TXO,8900.0,201611W1,P,102854.0,0.8,10.0
TXO,8900.0,201611W1,P,102902.0,0.8,20.0
TXO,8900.0,201611W1,P,102902.0,0.8,20.0
TXO,8900.0,201611W1,P,102903.0,0.8,10.0
TXO,8900.0,201611W1,P,102903.0,0.8,10.0
TXO,8900.0,201611W1,P,102909.0,0.8,20.0
TXO,8900.0,201611W1,P,102909.0,0.8,20.0
TXO,8900.0,201611W1,P,102930.0,0.8,20.0
TXO,8900.0,201611W1,P,102930.0,0.8,20.0
TXO,8900.0,201611W1,P,102936.0,0.8,10.0
TXO,8900.0,201611W1,P,102936.0,0.8,10.0
TXO,8900.0,201611W1,P,102944.0,0.8,11.0
TXO,8900.0,201611W1,P,102944.0,0.8,11.0
TXO,8900.0,201611W1,P,103240.0,0.8,1.0
TXO,8900.0,201611W1,P,103240.0,0.8,1.0
TXO,8900.0,201611W1,P,103541.0,0.8,5.0
TXO,8900.0,201611W1,P,103541.0,0.8,5.0
TXO,8900.0,201611W1,P,103651.0,0.7,2.0
TXO,8900.0,201611W1,P,103651.0,0.7,2.0
TXO,8900.0,201611W1,P,103713.0,0.6,152.0
TXO,8900.0,201611W1,P,103713.0,0.6,152.0
TXO,8900.0,201611W1,P,104349.0,0.5,21.0
TXO,8900.0,201611W1,P,104349.0,0.5,10.0
TXO,8900.0,201611W1,P,104349.0,0.5,11.0
TXO,8900.0,201611W1,P,104350.0,0.5,21.0
TXO,8900.0,201611W1,P,104350.0,0.5,21.0
TXO,8900.0,201611W1,P,104400.0,0.5,21.0
TXO,8900.0,201611W1,P,104400.0,0.5,21.0
TXO,8900.0,201611W1,P,105400.0,0.5,21.0
TXO,8900.0,201611W1,P,105400.0,0.5,21.0
TXO,8900.0,201611W1,P,105412.0,0.5,21.0
TXO,8900.0,201611W1,P,105412.0,0.5,21.0
TXO,8900.0,201611W1,P,105412.0,0.5,21.0
TXO,8900.0,201611W1,P,105412.0,0.5,21.0
TXO,8900.0,201611W1,P,105423.0,0.5,21.0
TXO,8900.0,201611W1,P,105423.0,0.5,21.0
TXO,8900.0,201611W1,P,105423.0,0.5,21.0
TXO,8900.0,201611W1,P,105423.0,0.5,21.0
TXO,8900.0,201611W1,P,105423.0,0.5,21.0
TXO,8900.0,201611W1,P,105423.0,0.5,21.0
TXO,8900.0,201611W1,P,105423.0,0.5,11.0
TXO,8900.0,201611W1,P,105423.0,0.5,11.0
TXO,8900.0,201611W1,P,105434.0,0.5,21.0
TXO,8900.0,201611W1,P,105434.0,0.5,21.0
TXO,8900.0,201611W1,P,105434.0,0.5,21.0
TXO,8900.0,201611W1,P,105434.0,0.5,21.0
TXO,8900.0,201611W1,P,105439.0,0.4,21.0
TXO,8900.0,201611W1,P,105439.0,0.4,10.0
TXO,8900.0,201611W1,P,105439.0,0.4,11.0
TXO,8900.0,201611W1,P,105439.0,0.4,21.0
TXO,8900.0,201611W1,P,105439.0,0.4,21.0
TXO,8900.0,201611W1,P,105450.0,0.5,21.0
TXO,8900.0,201611W1,P,105450.0,0.5,21.0
TXO,8900.0,201611W1,P,105450.0,0.5,21.0
TXO,8900.0,201611W1,P,105450.0,0.5,21.0
TXO,8900.0,201611W1,P,105501.0,0.5,21.0
TXO,8900.0,201611W1,P,105501.0,0.5,21.0
TXO,8900.0,201611W1,P,105501.0,0.5,21.0
TXO,8900.0,201611W1,P,105501.0,0.5,21.0
TXO,8900.0,201611W1,P,105501.0,0.5,21.0
TXO,8900.0,201611W1,P,105501.0,0.5,21.0
TXO,8900.0,201611W1,P,111234.0,0.6,1.0
TXO,8900.0,201611W1,P,111234.0,0.6,1.0
TXO,8900.0,201611W1,P,111234.0,0.7,6.0
TXO,8900.0,201611W1,P,111234.0,0.7,6.0
TXO,8900.0,201611W1,P,112649.0,0.6,2.0
TXO,8900.0,201611W1,P,112649.0,0.6,2.0
TXO,8900.0,201611W1,P,112649.0,0.6,1.0
TXO,8900.0,201611W1,P,112649.0,0.6,5.0
TXO,8900.0,201611W1,P,113105.0,0.6,2.0
TXO,8900.0,201611W1,P,113105.0,0.6,1.0
TXO,8900.0,201611W1,P,113105.0,0.6,1.0
TXO,8900.0,201611W1,P,113543.0,0.5,5.0
TXO,8900.0,201611W1,P,113543.0,0.5,5.0
TXO,8900.0,201611W1,P,114222.0,0.5,15.0
TXO,8900.0,201611W1,P,114222.0,0.5,15.0
TXO,8900.0,201611W1,P,114756.0,0.5,2.0
TXO,8900.0,201611W1,P,114756.0,0.5,2.0
TXO,8900.0,201611W1,P,120452.0,0.5,4.0
TXO,8900.0,201611W1,P,120452.0,0.5,4.0
TXO,8900.0,201611W1,P,120542.0,0.5,8.0
TXO,8900.0,201611W1,P,120542.0,0.5,1.0
TXO,8900.0,201611W1,P,120542.0,0.5,1.0
TXO,8900.0,201611W1,P,120542.0,0.5,1.0
TXO,8900.0,201611W1,P,120542.0,0.5,1.0
TXO,8900.0,201611W1,P,120542.0,0.5,1.0
TXO,8900.0,201611W1,P,120542.0,0.5,1.0
TXO,8900.0,201611W1,P,120542.0,0.5,1.0
TXO,8900.0,201611W1,P,120542.0,0.5,1.0
TXO,8900.0,201611W1,P,120753.0,0.5,4.0
TXO,8900.0,201611W1,P,120753.0,0.5,1.0
TXO,8900.0,201611W1,P,120753.0,0.5,1.0
TXO,8900.0,201611W1,P,120753.0,0.5,1.0
TXO,8900.0,201611W1,P,120753.0,0.5,1.0
TXO,8900.0,201611W1,P,121921.0,0.5,1.0
TXO,8900.0,201611W1,P,121921.0,0.5,1.0
TXO,8900.0,201611W1,P,122252.0,0.5,1.0
TXO,8900.0,201611W1,P,122252.0,0.5,1.0
TXO,8900.0,201611W1,P,130648.0,0.4,60.0
TXO,8900.0,201611W1,P,130648.0,0.4,60.0
TXO,8900.0,201611W1,P,130648.0,0.4,60.0
TXO,8900.0,201611W1,P,130648.0,0.4,60.0
TXO,8900.0,201611W1,P,130648.0,0.4,60.0
TXO,8900.0,201611W1,P,130648.0,0.4,60.0
TXO,8900.0,201611W1,P,133732.0,0.5,5.0
TXO,8900.0,201611W1,P,133732.0,0.5,5.0
TXO,8900.0,201611W1,P,133753.0,0.4,5.0
TXO,8900.0,201611W1,P,133753.0,0.4,5.0
TXO,8900.0,201611W1,P,134053.0,0.5,5.0
TXO,8900.0,201611W1,P,134053.0,0.5,5.0
TXO,8900.0,201611W1,P,134112.0,0.4,5.0
TXO,8900.0,201611W1,P,134112.0,0.4,5.0
TXO,8900.0,201611W1,P,134329.0,0.5,100.0
TXO,8900.0,201611W1,P,134329.0,0.5,4.0
TXO,8900.0,201611W1,P,134329.0,0.5,50.0
TXO,8900.0,201611W1,P,134329.0,0.5,46.0
TXO,8900.0,201611W1,P,134411.0,0.5,100.0
TXO,8900.0,201611W1,P,134411.0,0.5,4.0
TXO,8900.0,201611W1,P,134411.0,0.5,50.0
TXO,8900.0,201611W1,P,134411.0,0.5,46.0
TXO,9000.0,201611W1,C,101039.0,298.0,1.0
TXO,9000.0,201611W1,C,101039.0,298.0,1.0
TXO,9000.0,201611W1,C,104917.0,300.0,1.0
TXO,9000.0,201611W1,C,104917.0,300.0,1.0
TXO,9000.0,201611W1,C,120642.0,296.0,1.0
TXO,9000.0,201611W1,C,120642.0,296.0,1.0
TXO,9000.0,201611W1,P,84601.0,1.1,1.0
TXO,9000.0,201611W1,P,84601.0,1.1,1.0
TXO,9000.0,201611W1,P,84601.0,1.0,1.0
TXO,9000.0,201611W1,P,84601.0,1.0,1.0
TXO,9000.0,201611W1,P,84601.0,1.0,2.0
TXO,9000.0,201611W1,P,84612.0,1.2,1.0
TXO,9000.0,201611W1,P,84612.0,1.2,1.0
TXO,9000.0,201611W1,P,84640.0,1.1,9.0
TXO,9000.0,201611W1,P,84640.0,1.1,1.0
TXO,9000.0,201611W1,P,84640.0,1.1,8.0
TXO,9000.0,201611W1,P,84657.0,1.2,1.0
TXO,9000.0,201611W1,P,84657.0,1.2,1.0
TXO,9000.0,201611W1,P,84657.0,1.1,1.0
TXO,9000.0,201611W1,P,84657.0,1.1,1.0
TXO,9000.0,201611W1,P,84738.0,1.1,18.0
TXO,9000.0,201611W1,P,84738.0,1.1,18.0
TXO,9000.0,201611W1,P,84745.0,1.1,1.0
TXO,9000.0,201611W1,P,84745.0,1.1,1.0
TXO,9000.0,201611W1,P,84847.0,1.2,1.0
TXO,9000.0,201611W1,P,84847.0,1.2,1.0
TXO,9000.0,201611W1,P,84853.0,1.2,1.0
TXO,9000.0,201611W1,P,84853.0,1.2,1.0
TXO,9000.0,201611W1,P,84901.0,1.2,1.0
TXO,9000.0,201611W1,P,84901.0,1.2,1.0
TXO,9000.0,201611W1,P,84918.0,1.1,1.0
TXO,9000.0,201611W1,P,84918.0,1.1,1.0
TXO,9000.0,201611W1,P,84920.0,1.2,40.0
TXO,9000.0,201611W1,P,84920.0,1.2,1.0
TXO,9000.0,201611W1,P,84920.0,1.2,1.0
TXO,9000.0,201611W1,P,84920.0,1.2,38.0
TXO,9000.0,201611W1,P,84934.0,1.1,2.0
TXO,9000.0,201611W1,P,84934.0,1.1,2.0
TXO,9000.0,201611W1,P,84934.0,1.2,40.0
TXO,9000.0,201611W1,P,84934.0,1.2,40.0
TXO,9000.0,201611W1,P,85006.0,1.2,1.0
TXO,9000.0,201611W1,P,85006.0,1.2,1.0
TXO,9000.0,201611W1,P,85019.0,1.1,3.0
TXO,9000.0,201611W1,P,85019.0,1.1,3.0
TXO,9000.0,201611W1,P,85023.0,1.2,1.0
TXO,9000.0,201611W1,P,85023.0,1.2,1.0
TXO,9000.0,201611W1,P,85032.0,1.1,1.0
TXO,9000.0,201611W1,P,85032.0,1.1,1.0
TXO,9000.0,201611W1,P,85057.0,1.2,40.0
TXO,9000.0,201611W1,P,85057.0,1.2,23.0
TXO,9000.0,201611W1,P,85057.0,1.2,17.0
