商品代號,履約價格,到期月份(週別),買賣權別,成交時間,成交價格,成交數量(BorS)
TXO,7300.0,201601W4,C,91359.0,465.0,2.0
TXO,7300.0,201601W4,C,91359.0,465.0,2.0
TXO,7300.0,201601W4,C,102550.0,418.0,1.0
TXO,7300.0,201601W4,C,102550.0,418.0,1.0
TXO,7300.0,201601W4,C,103908.0,408.0,1.0
TXO,7300.0,201601W4,C,103908.0,408.0,1.0
TXO,7300.0,201601W4,C,105121.0,411.0,1.0
TXO,7300.0,201601W4,C,105121.0,411.0,1.0
TXO,7300.0,201601W4,C,105741.0,404.0,1.0
TXO,7300.0,201601W4,C,105741.0,404.0,1.0
TXO,7300.0,201601W4,C,110019.0,399.0,1.0
TXO,7300.0,201601W4,C,110019.0,399.0,1.0
TXO,7300.0,201601W4,C,110507.0,395.0,1.0
TXO,7300.0,201601W4,C,110507.0,395.0,1.0
TXO,7300.0,201601W4,C,110644.0,398.0,1.0
TXO,7300.0,201601W4,C,110644.0,398.0,1.0
TXO,7300.0,201601W4,C,110651.0,398.0,1.0
TXO,7300.0,201601W4,C,110651.0,398.0,1.0
TXO,7300.0,201601W4,C,110658.0,398.0,1.0
TXO,7300.0,201601W4,C,110658.0,398.0,1.0
TXO,7300.0,201601W4,C,110913.0,395.0,1.0
TXO,7300.0,201601W4,C,110913.0,395.0,1.0
TXO,7300.0,201601W4,C,111019.0,395.0,1.0
TXO,7300.0,201601W4,C,111019.0,395.0,1.0
TXO,7300.0,201601W4,C,111244.0,387.0,1.0
TXO,7300.0,201601W4,C,111244.0,387.0,1.0
TXO,7300.0,201601W4,C,111703.0,389.0,1.0
TXO,7300.0,201601W4,C,111703.0,389.0,1.0
TXO,7300.0,201601W4,C,112839.0,377.0,1.0
TXO,7300.0,201601W4,C,112839.0,377.0,1.0
TXO,7300.0,201601W4,C,115630.0,361.0,1.0
TXO,7300.0,201601W4,C,115630.0,361.0,1.0
TXO,7300.0,201601W4,C,120654.0,370.0,2.0
TXO,7300.0,201601W4,C,120654.0,370.0,2.0
TXO,7300.0,201601W4,C,121439.0,362.0,1.0
TXO,7300.0,201601W4,C,121439.0,362.0,1.0
TXO,7300.0,201601W4,C,121442.0,364.0,1.0
TXO,7300.0,201601W4,C,121442.0,364.0,1.0
TXO,7300.0,201601W4,C,124212.0,379.0,1.0
TXO,7300.0,201601W4,C,124212.0,379.0,1.0
TXO,7300.0,201601W4,C,124322.0,383.0,1.0
TXO,7300.0,201601W4,C,124322.0,383.0,1.0
TXO,7300.0,201601W4,C,125500.0,373.0,1.0
TXO,7300.0,201601W4,C,125500.0,373.0,1.0
TXO,7300.0,201601W4,C,125751.0,371.0,1.0
TXO,7300.0,201601W4,C,125751.0,371.0,1.0
TXO,7300.0,201601W4,C,125802.0,371.0,1.0
TXO,7300.0,201601W4,C,125802.0,371.0,1.0
TXO,7300.0,201601W4,C,125803.0,372.0,1.0
TXO,7300.0,201601W4,C,125803.0,372.0,1.0
TXO,7300.0,201601W4,C,125805.0,370.0,1.0
TXO,7300.0,201601W4,C,125805.0,370.0,1.0
TXO,7300.0,201601W4,C,130351.0,368.0,1.0
TXO,7300.0,201601W4,C,130351.0,368.0,1.0
TXO,7300.0,201601W4,C,130420.0,369.0,1.0
TXO,7300.0,201601W4,C,130420.0,369.0,1.0
TXO,7300.0,201601W4,C,130505.0,368.0,1.0
TXO,7300.0,201601W4,C,130505.0,368.0,1.0
TXO,7300.0,201601W4,C,131631.0,393.0,1.0
TXO,7300.0,201601W4,C,131631.0,393.0,1.0
TXO,7300.0,201601W4,C,131723.0,385.0,1.0
TXO,7300.0,201601W4,C,131723.0,385.0,1.0
TXO,7300.0,201601W4,C,131734.0,389.0,1.0
TXO,7300.0,201601W4,C,131734.0,389.0,1.0
TXO,7300.0,201601W4,C,131802.0,393.0,1.0
TXO,7300.0,201601W4,C,131802.0,393.0,1.0
TXO,7300.0,201601W4,C,132502.0,400.0,1.0
TXO,7300.0,201601W4,C,132502.0,400.0,1.0
TXO,7300.0,201601W4,C,133058.0,387.0,1.0
TXO,7300.0,201601W4,C,133058.0,387.0,1.0
TXO,7300.0,201601W4,C,133204.0,387.0,1.0
TXO,7300.0,201601W4,C,133204.0,387.0,1.0
TXO,7300.0,201601W4,C,133230.0,388.0,1.0
TXO,7300.0,201601W4,C,133230.0,388.0,1.0
TXO,7300.0,201601W4,C,133544.0,377.0,1.0
TXO,7300.0,201601W4,C,133544.0,377.0,1.0
TXO,7300.0,201601W4,C,133550.0,380.0,1.0
TXO,7300.0,201601W4,C,133550.0,380.0,1.0
TXO,7300.0,201601W4,C,133752.0,373.0,1.0
TXO,7300.0,201601W4,C,133752.0,373.0,1.0
TXO,7300.0,201601W4,C,134128.0,364.0,1.0
TXO,7300.0,201601W4,C,134128.0,364.0,1.0
TXO,7300.0,201601W4,C,134433.0,358.0,1.0
TXO,7300.0,201601W4,C,134433.0,358.0,1.0
TXO,7300.0,201601W4,P,84500.0,3.9,6.0
TXO,7300.0,201601W4,P,84500.0,3.9,5.0
TXO,7300.0,201601W4,P,84500.0,3.9,1.0
TXO,7300.0,201601W4,P,84526.0,5.9,1.0
TXO,7300.0,201601W4,P,84526.0,5.9,1.0
TXO,7300.0,201601W4,P,84647.0,6.6,7.0
TXO,7300.0,201601W4,P,84647.0,6.6,5.0
TXO,7300.0,201601W4,P,84647.0,6.6,1.0
TXO,7300.0,201601W4,P,84647.0,6.6,1.0
TXO,7300.0,201601W4,P,84657.0,7.0,5.0
TXO,7300.0,201601W4,P,84657.0,7.0,5.0
TXO,7300.0,201601W4,P,84711.0,7.3,5.0
TXO,7300.0,201601W4,P,84711.0,7.3,5.0
TXO,7300.0,201601W4,P,84715.0,7.4,1.0
TXO,7300.0,201601W4,P,84715.0,7.4,1.0
TXO,7300.0,201601W4,P,84732.0,7.4,2.0
TXO,7300.0,201601W4,P,84732.0,7.4,2.0
TXO,7300.0,201601W4,P,84810.0,6.8,5.0
TXO,7300.0,201601W4,P,84810.0,6.8,5.0
TXO,7300.0,201601W4,P,84813.0,6.8,1.0
TXO,7300.0,201601W4,P,84813.0,6.8,1.0
TXO,7300.0,201601W4,P,84815.0,6.8,4.0
TXO,7300.0,201601W4,P,84815.0,6.8,4.0
TXO,7300.0,201601W4,P,84825.0,6.8,1.0
TXO,7300.0,201601W4,P,84825.0,6.8,1.0
TXO,7300.0,201601W4,P,84828.0,6.9,8.0
TXO,7300.0,201601W4,P,84828.0,6.9,8.0
TXO,7300.0,201601W4,P,84829.0,7.0,7.0
TXO,7300.0,201601W4,P,84829.0,7.0,2.0
TXO,7300.0,201601W4,P,84829.0,7.0,5.0
TXO,7300.0,201601W4,P,84841.0,7.0,1.0
TXO,7300.0,201601W4,P,84841.0,7.0,1.0
TXO,7300.0,201601W4,P,84900.0,6.8,5.0
TXO,7300.0,201601W4,P,84900.0,6.8,5.0
TXO,7300.0,201601W4,P,84906.0,6.8,1.0
TXO,7300.0,201601W4,P,84906.0,6.8,1.0
TXO,7300.0,201601W4,P,84913.0,7.0,6.0
TXO,7300.0,201601W4,P,84913.0,7.0,5.0
TXO,7300.0,201601W4,P,84913.0,7.0,1.0
TXO,7300.0,201601W4,P,84945.0,6.7,1.0
TXO,7300.0,201601W4,P,84945.0,6.7,1.0
TXO,7300.0,201601W4,P,85006.0,6.5,5.0
TXO,7300.0,201601W4,P,85006.0,6.5,5.0
TXO,7300.0,201601W4,P,85013.0,6.5,1.0
TXO,7300.0,201601W4,P,85013.0,6.5,1.0
TXO,7300.0,201601W4,P,85109.0,6.5,1.0
TXO,7300.0,201601W4,P,85109.0,6.5,1.0
TXO,7300.0,201601W4,P,85109.0,6.5,1.0
TXO,7300.0,201601W4,P,85109.0,6.5,1.0
TXO,7300.0,201601W4,P,85115.0,6.6,1.0
TXO,7300.0,201601W4,P,85115.0,6.6,1.0
TXO,7300.0,201601W4,P,85121.0,6.5,4.0
TXO,7300.0,201601W4,P,85121.0,6.5,2.0
TXO,7300.0,201601W4,P,85121.0,6.5,1.0
TXO,7300.0,201601W4,P,85121.0,6.5,1.0
TXO,7300.0,201601W4,P,85137.0,6.5,4.0
TXO,7300.0,201601W4,P,85137.0,6.5,4.0
TXO,7300.0,201601W4,P,85202.0,6.5,1.0
TXO,7300.0,201601W4,P,85202.0,6.5,1.0
TXO,7300.0,201601W4,P,85208.0,6.5,1.0
TXO,7300.0,201601W4,P,85208.0,6.5,1.0
TXO,7300.0,201601W4,P,85225.0,6.5,1.0
TXO,7300.0,201601W4,P,85225.0,6.5,1.0
TXO,7300.0,201601W4,P,85228.0,6.6,1.0
TXO,7300.0,201601W4,P,85228.0,6.6,1.0
TXO,7300.0,201601W4,P,85239.0,6.6,1.0
TXO,7300.0,201601W4,P,85239.0,6.6,1.0
TXO,7300.0,201601W4,P,85245.0,6.5,1.0
TXO,7300.0,201601W4,P,85245.0,6.5,1.0
TXO,7300.0,201601W4,P,85251.0,6.5,4.0
TXO,7300.0,201601W4,P,85251.0,6.5,1.0
TXO,7300.0,201601W4,P,85251.0,6.5,3.0
TXO,7300.0,201601W4,P,85251.0,6.7,1.0
TXO,7300.0,201601W4,P,85251.0,6.7,1.0
TXO,7300.0,201601W4,P,85257.0,6.8,1.0
TXO,7300.0,201601W4,P,85257.0,6.8,1.0
TXO,7300.0,201601W4,P,85304.0,7.0,12.0
TXO,7300.0,201601W4,P,85304.0,7.0,1.0
TXO,7300.0,201601W4,P,85304.0,7.0,6.0
TXO,7300.0,201601W4,P,85304.0,7.0,5.0
TXO,7300.0,201601W4,P,85342.0,7.0,3.0
TXO,7300.0,201601W4,P,85342.0,7.0,2.0
TXO,7300.0,201601W4,P,85342.0,7.0,1.0
TXO,7300.0,201601W4,P,85346.0,7.3,56.0
TXO,7300.0,201601W4,P,85346.0,7.3,5.0
TXO,7300.0,201601W4,P,85346.0,7.3,50.0
TXO,7300.0,201601W4,P,85346.0,7.3,1.0
TXO,7300.0,201601W4,P,85348.0,7.4,5.0
TXO,7300.0,201601W4,P,85348.0,7.4,5.0
TXO,7300.0,201601W4,P,85348.0,7.7,49.0
TXO,7300.0,201601W4,P,85348.0,7.7,49.0
TXO,7300.0,201601W4,P,85416.0,7.5,3.0
TXO,7300.0,201601W4,P,85416.0,7.5,1.0
TXO,7300.0,201601W4,P,85416.0,7.5,2.0
TXO,7300.0,201601W4,P,85418.0,7.8,1.0
TXO,7300.0,201601W4,P,85418.0,7.8,1.0
TXO,7300.0,201601W4,P,85423.0,7.6,1.0
TXO,7300.0,201601W4,P,85423.0,7.6,1.0
TXO,7300.0,201601W4,P,85442.0,7.6,2.0
TXO,7300.0,201601W4,P,85442.0,7.6,2.0
TXO,7300.0,201601W4,P,85444.0,7.6,1.0
TXO,7300.0,201601W4,P,85444.0,7.6,1.0
TXO,7300.0,201601W4,P,85500.0,7.7,2.0
TXO,7300.0,201601W4,P,85500.0,7.7,2.0
TXO,7300.0,201601W4,P,85508.0,7.7,1.0
TXO,7300.0,201601W4,P,85508.0,7.7,1.0
TXO,7300.0,201601W4,P,85508.0,7.7,1.0
TXO,7300.0,201601W4,P,85508.0,7.7,1.0
TXO,7300.0,201601W4,P,85533.0,7.8,2.0
TXO,7300.0,201601W4,P,85533.0,7.8,1.0
TXO,7300.0,201601W4,P,85533.0,7.8,1.0
TXO,7300.0,201601W4,P,85534.0,7.7,1.0
TXO,7300.0,201601W4,P,85534.0,7.7,1.0
TXO,7300.0,201601W4,P,85534.0,7.7,2.0
TXO,7300.0,201601W4,P,85534.0,7.7,2.0
TXO,7300.0,201601W4,P,85547.0,7.7,2.0
TXO,7300.0,201601W4,P,85547.0,7.7,2.0
TXO,7300.0,201601W4,P,85556.0,7.7,1.0
TXO,7300.0,201601W4,P,85556.0,7.7,1.0
TXO,7300.0,201601W4,P,85559.0,7.8,10.0
TXO,7300.0,201601W4,P,85559.0,7.8,9.0
TXO,7300.0,201601W4,P,85559.0,7.8,1.0
TXO,7300.0,201601W4,P,85605.0,7.8,4.0
TXO,7300.0,201601W4,P,85605.0,7.8,4.0
TXO,7300.0,201601W4,P,85609.0,7.8,16.0
TXO,7300.0,201601W4,P,85609.0,7.8,6.0
TXO,7300.0,201601W4,P,85609.0,7.8,10.0
TXO,7300.0,201601W4,P,85622.0,8.0,1.0
TXO,7300.0,201601W4,P,85622.0,8.0,1.0
TXO,7300.0,201601W4,P,85629.0,8.0,2.0
TXO,7300.0,201601W4,P,85629.0,8.0,1.0
TXO,7300.0,201601W4,P,85629.0,8.0,1.0
TXO,7300.0,201601W4,P,85633.0,8.1,1.0
TXO,7300.0,201601W4,P,85633.0,8.1,1.0
TXO,7300.0,201601W4,P,85650.0,8.5,1.0
TXO,7300.0,201601W4,P,85650.0,8.5,1.0
TXO,7300.0,201601W4,P,85652.0,8.1,2.0
TXO,7300.0,201601W4,P,85652.0,8.1,1.0
TXO,7300.0,201601W4,P,85652.0,8.1,1.0
TXO,7300.0,201601W4,P,85652.0,8.5,12.0
TXO,7300.0,201601W4,P,85652.0,8.5,2.0
TXO,7300.0,201601W4,P,85652.0,8.5,10.0
TXO,7300.0,201601W4,P,85715.0,8.5,1.0
TXO,7300.0,201601W4,P,85715.0,8.5,1.0
TXO,7300.0,201601W4,P,85720.0,8.5,1.0
TXO,7300.0,201601W4,P,85720.0,8.5,1.0
TXO,7300.0,201601W4,P,85737.0,8.5,1.0
TXO,7300.0,201601W4,P,85737.0,8.5,1.0
TXO,7300.0,201601W4,P,85759.0,8.5,1.0
TXO,7300.0,201601W4,P,85759.0,8.5,1.0
TXO,7300.0,201601W4,P,85759.0,8.8,5.0
TXO,7300.0,201601W4,P,85759.0,8.8,1.0
TXO,7300.0,201601W4,P,85759.0,9.0,1.0
TXO,7300.0,201601W4,P,85759.0,8.8,6.0
TXO,7300.0,201601W4,P,85759.0,9.0,1.0
TXO,7300.0,201601W4,P,85759.0,9.0,2.0
TXO,7300.0,201601W4,P,85759.0,9.0,2.0
TXO,7300.0,201601W4,P,85759.0,9.0,2.0
TXO,7300.0,201601W4,P,85800.0,9.0,1.0
TXO,7300.0,201601W4,P,85800.0,9.0,1.0
TXO,7300.0,201601W4,P,85804.0,9.0,2.0
TXO,7300.0,201601W4,P,85804.0,9.0,2.0
TXO,7300.0,201601W4,P,85810.0,9.0,2.0
TXO,7300.0,201601W4,P,85810.0,9.0,2.0
TXO,7300.0,201601W4,P,85812.0,9.1,50.0
TXO,7300.0,201601W4,P,85812.0,9.1,50.0
TXO,7300.0,201601W4,P,85828.0,9.4,1.0
TXO,7300.0,201601W4,P,85828.0,9.4,1.0
TXO,7300.0,201601W4,P,85841.0,9.5,2.0
TXO,7300.0,201601W4,P,85841.0,9.5,2.0
TXO,7300.0,201601W4,P,85907.0,9.5,10.0
TXO,7300.0,201601W4,P,85907.0,9.5,10.0
TXO,7300.0,201601W4,P,85924.0,9.4,2.0
TXO,7300.0,201601W4,P,85924.0,9.4,2.0
TXO,7300.0,201601W4,P,85928.0,9.2,10.0
TXO,7300.0,201601W4,P,85928.0,9.2,10.0
TXO,7300.0,201601W4,P,85948.0,9.2,1.0
TXO,7300.0,201601W4,P,85948.0,9.2,1.0
TXO,7300.0,201601W4,P,85951.0,9.3,1.0
TXO,7300.0,201601W4,P,85951.0,9.3,1.0
TXO,7300.0,201601W4,P,85954.0,9.3,1.0
TXO,7300.0,201601W4,P,85954.0,9.3,1.0
TXO,7300.0,201601W4,P,90007.0,9.2,1.0
TXO,7300.0,201601W4,P,90007.0,9.2,1.0
TXO,7300.0,201601W4,P,90022.0,9.1,1.0
TXO,7300.0,201601W4,P,90022.0,9.1,1.0
TXO,7300.0,201601W4,P,90026.0,9.1,10.0
TXO,7300.0,201601W4,P,90026.0,9.1,10.0
TXO,7300.0,201601W4,P,90031.0,9.1,2.0
TXO,7300.0,201601W4,P,90031.0,9.1,2.0
TXO,7300.0,201601W4,P,90039.0,9.1,5.0
TXO,7300.0,201601W4,P,90039.0,9.1,5.0
TXO,7300.0,201601W4,P,90047.0,9.2,1.0
TXO,7300.0,201601W4,P,90047.0,9.2,1.0
TXO,7300.0,201601W4,P,90051.0,9.1,20.0
TXO,7300.0,201601W4,P,90051.0,9.1,20.0
TXO,7300.0,201601W4,P,90059.0,9.1,12.0
TXO,7300.0,201601W4,P,90059.0,9.1,12.0
TXO,7300.0,201601W4,P,90100.0,9.0,39.0
TXO,7300.0,201601W4,P,90100.0,9.0,39.0
TXO,7300.0,201601W4,P,90106.0,9.0,20.0
TXO,7300.0,201601W4,P,90106.0,9.0,20.0
TXO,7300.0,201601W4,P,90106.0,9.0,5.0
TXO,7300.0,201601W4,P,90106.0,9.0,5.0
TXO,7300.0,201601W4,P,90109.0,9.0,5.0
TXO,7300.0,201601W4,P,90109.0,9.0,5.0
TXO,7300.0,201601W4,P,90111.0,9.0,5.0
TXO,7300.0,201601W4,P,90111.0,9.0,5.0
TXO,7300.0,201601W4,P,90111.0,9.1,50.0
TXO,7300.0,201601W4,P,90111.0,9.1,50.0
TXO,7300.0,201601W4,P,90112.0,9.2,3.0
TXO,7300.0,201601W4,P,90112.0,9.2,2.0
TXO,7300.0,201601W4,P,90112.0,9.2,1.0
TXO,7300.0,201601W4,P,90127.0,9.1,1.0
TXO,7300.0,201601W4,P,90127.0,9.1,1.0
TXO,7300.0,201601W4,P,90130.0,9.1,18.0
TXO,7300.0,201601W4,P,90130.0,9.1,18.0
TXO,7300.0,201601W4,P,90130.0,9.2,2.0
TXO,7300.0,201601W4,P,90130.0,9.2,2.0
TXO,7300.0,201601W4,P,90134.0,9.2,1.0
TXO,7300.0,201601W4,P,90134.0,9.2,1.0
TXO,7300.0,201601W4,P,90147.0,9.3,1.0
TXO,7300.0,201601W4,P,90147.0,9.3,1.0
TXO,7300.0,201601W4,P,90151.0,9.4,3.0
TXO,7300.0,201601W4,P,90151.0,9.4,3.0
TXO,7300.0,201601W4,P,90159.0,9.5,1.0
TXO,7300.0,201601W4,P,90159.0,9.5,1.0
TXO,7300.0,201601W4,P,90216.0,9.5,4.0
TXO,7300.0,201601W4,P,90216.0,9.5,3.0
TXO,7300.0,201601W4,P,90216.0,9.5,1.0
TXO,7300.0,201601W4,P,90307.0,9.3,50.0
TXO,7300.0,201601W4,P,90307.0,9.3,50.0
TXO,7300.0,201601W4,P,90329.0,9.5,2.0
TXO,7300.0,201601W4,P,90329.0,9.5,1.0
TXO,7300.0,201601W4,P,90329.0,9.5,1.0
TXO,7300.0,201601W4,P,90338.0,9.5,1.0
TXO,7300.0,201601W4,P,90338.0,9.5,1.0
TXO,7300.0,201601W4,P,90338.0,9.4,24.0
TXO,7300.0,201601W4,P,90338.0,9.4,24.0
TXO,7300.0,201601W4,P,90356.0,9.6,1.0
TXO,7300.0,201601W4,P,90356.0,9.6,1.0
TXO,7300.0,201601W4,P,90403.0,9.6,1.0
TXO,7300.0,201601W4,P,90403.0,9.6,1.0
TXO,7300.0,201601W4,P,90413.0,9.6,1.0
TXO,7300.0,201601W4,P,90413.0,9.6,1.0
TXO,7300.0,201601W4,P,90413.0,9.7,5.0
TXO,7300.0,201601W4,P,90413.0,9.7,3.0
TXO,7300.0,201601W4,P,90413.0,9.7,2.0
TXO,7300.0,201601W4,P,90418.0,9.6,1.0
TXO,7300.0,201601W4,P,90418.0,9.6,1.0
TXO,7300.0,201601W4,P,90441.0,9.8,1.0
TXO,7300.0,201601W4,P,90441.0,9.8,1.0
TXO,7300.0,201601W4,P,90450.0,9.8,5.0
TXO,7300.0,201601W4,P,90450.0,9.8,2.0
TXO,7300.0,201601W4,P,90450.0,9.8,1.0
TXO,7300.0,201601W4,P,90450.0,9.8,2.0
TXO,7300.0,201601W4,P,90503.0,9.9,6.0
TXO,7300.0,201601W4,P,90503.0,9.9,5.0
TXO,7300.0,201601W4,P,90503.0,9.9,1.0
TXO,7300.0,201601W4,P,90505.0,10.0,7.0
TXO,7300.0,201601W4,P,90505.0,10.0,1.0
