商品代號,履約價格,到期月份(週別),買賣權別,成交時間,成交價格,成交數量(BorS)
TXO,8400.0,201607W4,P,84500.0,1.0,1.0
TXO,8400.0,201607W4,P,84500.0,1.0,1.0
TXO,8400.0,201607W4,P,84501.0,1.2,1.0
TXO,8400.0,201607W4,P,84501.0,1.2,1.0
TXO,8400.0,201607W4,P,84501.0,1.5,1.0
TXO,8400.0,201607W4,P,84501.0,1.5,1.0
TXO,8400.0,201607W4,P,84647.0,1.7,1.0
TXO,8400.0,201607W4,P,84647.0,1.7,1.0
TXO,8400.0,201607W4,P,84654.0,1.7,1.0
TXO,8400.0,201607W4,P,84654.0,1.7,1.0
TXO,8400.0,201607W4,P,84703.0,1.7,1.0
TXO,8400.0,201607W4,P,84703.0,1.7,1.0
TXO,8400.0,201607W4,P,84713.0,1.7,1.0
TXO,8400.0,201607W4,P,84713.0,1.7,1.0
TXO,8400.0,201607W4,P,84734.0,1.8,4.0
TXO,8400.0,201607W4,P,84734.0,1.8,1.0
TXO,8400.0,201607W4,P,84734.0,1.8,1.0
TXO,8400.0,201607W4,P,84734.0,1.8,1.0
TXO,8400.0,201607W4,P,84734.0,1.8,1.0
TXO,8400.0,201607W4,P,84800.0,1.8,1.0
TXO,8400.0,201607W4,P,84800.0,1.8,1.0
TXO,8400.0,201607W4,P,84810.0,1.8,1.0
TXO,8400.0,201607W4,P,84810.0,1.8,1.0
TXO,8400.0,201607W4,P,84855.0,1.8,1.0
TXO,8400.0,201607W4,P,84855.0,1.8,1.0
TXO,8400.0,201607W4,P,84901.0,1.8,1.0
TXO,8400.0,201607W4,P,84901.0,1.8,1.0
TXO,8400.0,201607W4,P,84914.0,1.8,1.0
TXO,8400.0,201607W4,P,84914.0,1.8,1.0
TXO,8400.0,201607W4,P,84932.0,1.9,2.0
TXO,8400.0,201607W4,P,84932.0,1.9,1.0
TXO,8400.0,201607W4,P,84932.0,1.9,1.0
TXO,8400.0,201607W4,P,84936.0,1.8,40.0
TXO,8400.0,201607W4,P,84936.0,1.8,40.0
TXO,8400.0,201607W4,P,84937.0,1.8,50.0
TXO,8400.0,201607W4,P,84937.0,1.8,50.0
TXO,8400.0,201607W4,P,85023.0,1.8,11.0
TXO,8400.0,201607W4,P,85023.0,1.8,10.0
TXO,8400.0,201607W4,P,85023.0,1.8,1.0
TXO,8400.0,201607W4,P,85031.0,1.8,1.0
TXO,8400.0,201607W4,P,85031.0,1.8,1.0
TXO,8400.0,201607W4,P,85123.0,1.9,4.0
TXO,8400.0,201607W4,P,85123.0,1.9,1.0
TXO,8400.0,201607W4,P,85123.0,1.9,1.0
TXO,8400.0,201607W4,P,85123.0,1.9,1.0
TXO,8400.0,201607W4,P,85123.0,1.9,1.0
TXO,8400.0,201607W4,P,85239.0,1.9,1.0
TXO,8400.0,201607W4,P,85239.0,1.9,1.0
TXO,8400.0,201607W4,P,85242.0,1.9,1.0
TXO,8400.0,201607W4,P,85242.0,1.9,1.0
TXO,8400.0,201607W4,P,85249.0,1.9,1.0
TXO,8400.0,201607W4,P,85249.0,1.9,1.0
TXO,8400.0,201607W4,P,85253.0,1.9,1.0
TXO,8400.0,201607W4,P,85253.0,1.9,1.0
TXO,8400.0,201607W4,P,85305.0,1.9,5.0
TXO,8400.0,201607W4,P,85305.0,1.9,5.0
TXO,8400.0,201607W4,P,85320.0,1.9,1.0
TXO,8400.0,201607W4,P,85320.0,1.9,1.0
TXO,8400.0,201607W4,P,85325.0,1.9,1.0
TXO,8400.0,201607W4,P,85325.0,1.9,1.0
TXO,8400.0,201607W4,P,85347.0,1.9,1.0
TXO,8400.0,201607W4,P,85347.0,1.9,1.0
TXO,8400.0,201607W4,P,85354.0,1.9,1.0
TXO,8400.0,201607W4,P,85354.0,1.9,1.0
TXO,8400.0,201607W4,P,85534.0,1.8,2.0
TXO,8400.0,201607W4,P,85534.0,1.8,2.0
TXO,8400.0,201607W4,P,85639.0,1.8,1.0
TXO,8400.0,201607W4,P,85639.0,1.8,1.0
TXO,8400.0,201607W4,P,85648.0,1.8,1.0
TXO,8400.0,201607W4,P,85648.0,1.8,1.0
TXO,8400.0,201607W4,P,85656.0,1.8,1.0
TXO,8400.0,201607W4,P,85656.0,1.8,1.0
TXO,8400.0,201607W4,P,85722.0,1.8,1.0
TXO,8400.0,201607W4,P,85722.0,1.8,1.0
TXO,8400.0,201607W4,P,85733.0,1.8,1.0
TXO,8400.0,201607W4,P,85733.0,1.8,1.0
TXO,8400.0,201607W4,P,85736.0,1.8,20.0
TXO,8400.0,201607W4,P,85736.0,1.8,20.0
TXO,8400.0,201607W4,P,85737.0,1.8,1.0
TXO,8400.0,201607W4,P,85737.0,1.8,1.0
TXO,8400.0,201607W4,P,85743.0,1.8,1.0
TXO,8400.0,201607W4,P,85743.0,1.8,1.0
TXO,8400.0,201607W4,P,85745.0,1.8,1.0
TXO,8400.0,201607W4,P,85745.0,1.8,1.0
TXO,8400.0,201607W4,P,85846.0,1.8,1.0
TXO,8400.0,201607W4,P,85846.0,1.8,1.0
TXO,8400.0,201607W4,P,85849.0,1.8,1.0
TXO,8400.0,201607W4,P,85849.0,1.8,1.0
TXO,8400.0,201607W4,P,85852.0,1.8,1.0
TXO,8400.0,201607W4,P,85852.0,1.8,1.0
TXO,8400.0,201607W4,P,85857.0,1.8,1.0
TXO,8400.0,201607W4,P,85857.0,1.8,1.0
TXO,8400.0,201607W4,P,85921.0,1.8,20.0
TXO,8400.0,201607W4,P,85921.0,1.8,20.0
TXO,8400.0,201607W4,P,85931.0,1.8,10.0
TXO,8400.0,201607W4,P,85931.0,1.8,10.0
TXO,8400.0,201607W4,P,85955.0,1.8,10.0
TXO,8400.0,201607W4,P,85955.0,1.8,10.0
TXO,8400.0,201607W4,P,90054.0,1.9,21.0
TXO,8400.0,201607W4,P,90054.0,1.9,5.0
TXO,8400.0,201607W4,P,90054.0,1.9,1.0
TXO,8400.0,201607W4,P,90054.0,1.9,1.0
TXO,8400.0,201607W4,P,90054.0,1.9,1.0
TXO,8400.0,201607W4,P,90054.0,1.9,1.0
TXO,8400.0,201607W4,P,90054.0,1.9,1.0
TXO,8400.0,201607W4,P,90054.0,1.9,1.0
TXO,8400.0,201607W4,P,90054.0,1.9,10.0
TXO,8400.0,201607W4,P,90054.0,1.9,15.0
TXO,8400.0,201607W4,P,90054.0,1.9,15.0
TXO,8400.0,201607W4,P,90137.0,1.9,41.0
TXO,8400.0,201607W4,P,90137.0,1.9,1.0
TXO,8400.0,201607W4,P,90137.0,1.9,20.0
TXO,8400.0,201607W4,P,90137.0,1.9,15.0
TXO,8400.0,201607W4,P,90137.0,1.9,1.0
TXO,8400.0,201607W4,P,90137.0,1.9,1.0
TXO,8400.0,201607W4,P,90137.0,1.9,1.0
TXO,8400.0,201607W4,P,90137.0,1.9,1.0
TXO,8400.0,201607W4,P,90137.0,1.9,1.0
TXO,8400.0,201607W4,P,90137.0,1.9,3.0
TXO,8400.0,201607W4,P,90137.0,1.9,3.0
TXO,8400.0,201607W4,P,90305.0,1.8,1.0
TXO,8400.0,201607W4,P,90305.0,1.8,1.0
TXO,8400.0,201607W4,P,90313.0,1.8,10.0
TXO,8400.0,201607W4,P,90313.0,1.8,10.0
TXO,8400.0,201607W4,P,90440.0,1.8,10.0
TXO,8400.0,201607W4,P,90440.0,1.8,10.0
TXO,8400.0,201607W4,P,90629.0,1.8,5.0
TXO,8400.0,201607W4,P,90629.0,1.8,5.0
TXO,8400.0,201607W4,P,90817.0,1.8,10.0
TXO,8400.0,201607W4,P,90817.0,1.8,10.0
TXO,8400.0,201607W4,P,90902.0,1.7,10.0
TXO,8400.0,201607W4,P,90902.0,1.7,10.0
TXO,8400.0,201607W4,P,90932.0,1.7,1.0
TXO,8400.0,201607W4,P,90932.0,1.7,1.0
TXO,8400.0,201607W4,P,90941.0,1.8,3.0
TXO,8400.0,201607W4,P,90941.0,1.8,3.0
TXO,8400.0,201607W4,P,91114.0,1.7,2.0
TXO,8400.0,201607W4,P,91114.0,1.7,2.0
TXO,8400.0,201607W4,P,91205.0,1.7,1.0
TXO,8400.0,201607W4,P,91205.0,1.7,1.0
TXO,8400.0,201607W4,P,91341.0,1.8,10.0
TXO,8400.0,201607W4,P,91341.0,1.8,1.0
TXO,8400.0,201607W4,P,91341.0,1.8,4.0
TXO,8400.0,201607W4,P,91341.0,1.8,1.0
TXO,8400.0,201607W4,P,91341.0,1.8,1.0
TXO,8400.0,201607W4,P,91341.0,1.8,1.0
TXO,8400.0,201607W4,P,91341.0,1.8,1.0
TXO,8400.0,201607W4,P,91341.0,1.8,1.0
TXO,8400.0,201607W4,P,91342.0,1.8,10.0
TXO,8400.0,201607W4,P,91342.0,1.8,10.0
TXO,8400.0,201607W4,P,91529.0,1.7,2.0
TXO,8400.0,201607W4,P,91529.0,1.7,2.0
TXO,8400.0,201607W4,P,91537.0,1.7,5.0
TXO,8400.0,201607W4,P,91537.0,1.7,5.0
TXO,8400.0,201607W4,P,91656.0,1.6,5.0
TXO,8400.0,201607W4,P,91656.0,1.6,5.0
TXO,8400.0,201607W4,P,91724.0,1.6,1.0
TXO,8400.0,201607W4,P,91724.0,1.6,1.0
TXO,8400.0,201607W4,P,91743.0,1.6,5.0
TXO,8400.0,201607W4,P,91743.0,1.6,5.0
TXO,8400.0,201607W4,P,91801.0,1.6,5.0
TXO,8400.0,201607W4,P,91801.0,1.6,5.0
TXO,8400.0,201607W4,P,91820.0,1.6,10.0
TXO,8400.0,201607W4,P,91820.0,1.6,10.0
TXO,8400.0,201607W4,P,91824.0,1.6,10.0
TXO,8400.0,201607W4,P,91824.0,1.6,10.0
TXO,8400.0,201607W4,P,91824.0,1.6,10.0
TXO,8400.0,201607W4,P,91824.0,1.6,10.0
TXO,8400.0,201607W4,P,91824.0,1.6,1.0
TXO,8400.0,201607W4,P,91824.0,1.6,1.0
TXO,8400.0,201607W4,P,91825.0,1.6,10.0
TXO,8400.0,201607W4,P,91825.0,1.6,10.0
