商品代號,履約價格,到期月份(週別),買賣權別,成交時間,成交價格,成交數量(BorS)
TXO,8500.0,201609W2,P,84718.0,0.4,1.0
TXO,8500.0,201609W2,P,84718.0,0.4,1.0
TXO,8500.0,201609W2,P,130150.0,0.3,180.0
TXO,8500.0,201609W2,P,130150.0,0.3,180.0
TXO,8600.0,201609W2,P,84710.0,0.6,1.0
TXO,8600.0,201609W2,P,84710.0,0.6,1.0
TXO,8600.0,201609W2,P,92223.0,0.4,60.0
TXO,8600.0,201609W2,P,92223.0,0.4,60.0
TXO,8600.0,201609W2,P,95753.0,0.4,2.0
TXO,8600.0,201609W2,P,95753.0,0.4,2.0
TXO,8600.0,201609W2,P,100304.0,0.4,5.0
TXO,8600.0,201609W2,P,100304.0,0.4,5.0
TXO,8600.0,201609W2,P,101111.0,0.4,5.0
TXO,8600.0,201609W2,P,101111.0,0.4,5.0
TXO,8600.0,201609W2,P,101554.0,0.4,10.0
TXO,8600.0,201609W2,P,101554.0,0.4,10.0
TXO,8600.0,201609W2,P,124423.0,0.4,2.0
TXO,8600.0,201609W2,P,124423.0,0.4,1.0
TXO,8600.0,201609W2,P,124423.0,0.4,1.0
TXO,8600.0,201609W2,P,125649.0,0.4,3.0
TXO,8600.0,201609W2,P,125649.0,0.4,3.0
TXO,8600.0,201609W2,P,133250.0,0.5,50.0
TXO,8600.0,201609W2,P,133250.0,0.5,1.0
TXO,8600.0,201609W2,P,133250.0,0.5,10.0
TXO,8600.0,201609W2,P,133250.0,0.5,39.0
TXO,8600.0,201609W2,P,133250.0,0.5,50.0
TXO,8600.0,201609W2,P,133250.0,0.5,50.0
TXO,8600.0,201609W2,P,133250.0,0.5,50.0
TXO,8600.0,201609W2,P,133250.0,0.5,50.0
TXO,8600.0,201609W2,P,133251.0,0.5,50.0
TXO,8600.0,201609W2,P,133251.0,0.5,50.0
TXO,8600.0,201609W2,P,133251.0,0.5,50.0
TXO,8600.0,201609W2,P,133251.0,0.5,11.0
TXO,8600.0,201609W2,P,133251.0,0.5,5.0
