商品代號,履約價格,到期月份(週別),買賣權別,成交時間,成交價格,成交數量(BorS)
TXO,8600.0,201612W2,P,85027.0,0.3,1.0
TXO,8600.0,201612W2,P,85027.0,0.3,1.0
TXO,8600.0,201612W2,P,85237.0,0.3,1.0
TXO,8600.0,201612W2,P,85237.0,0.3,1.0
TXO,8600.0,201612W2,P,101006.0,0.2,1.0
TXO,8600.0,201612W2,P,101006.0,0.2,1.0
TXO,8600.0,201612W2,P,101037.0,0.2,1.0
TXO,8600.0,201612W2,P,101037.0,0.2,1.0
TXO,8600.0,201612W2,P,114341.0,0.2,1.0
TXO,8600.0,201612W2,P,114341.0,0.2,1.0
TXO,8600.0,201612W2,P,124352.0,0.1,1.0
TXO,8600.0,201612W2,P,124352.0,0.1,1.0
TXO,8600.0,201612W2,P,124449.0,0.2,1.0
TXO,8600.0,201612W2,P,124449.0,0.2,1.0
TXO,8600.0,201612W2,P,134048.0,0.2,2.0
TXO,8600.0,201612W2,P,134048.0,0.2,2.0
TXO,8700.0,201612W2,P,115535.0,0.2,27.0
TXO,8700.0,201612W2,P,115535.0,0.2,27.0
TXO,8700.0,201612W2,P,134051.0,0.3,1.0
TXO,8700.0,201612W2,P,134051.0,0.3,1.0
TXO,8700.0,201612W2,P,134208.0,0.3,4.0
TXO,8700.0,201612W2,P,134208.0,0.3,4.0
TXO,8800.0,201612W2,P,85856.0,0.3,1.0
TXO,8800.0,201612W2,P,85856.0,0.3,1.0
TXO,8800.0,201612W2,P,85920.0,0.3,1.0
TXO,8800.0,201612W2,P,85920.0,0.3,1.0
TXO,8800.0,201612W2,P,90047.0,0.4,19.0
TXO,8800.0,201612W2,P,90047.0,0.4,19.0
TXO,8800.0,201612W2,P,90105.0,0.4,5.0
TXO,8800.0,201612W2,P,90105.0,0.4,5.0
TXO,8800.0,201612W2,P,91504.0,0.4,1.0
TXO,8800.0,201612W2,P,91504.0,0.4,1.0
TXO,8800.0,201612W2,P,92624.0,0.5,10.0
TXO,8800.0,201612W2,P,92624.0,0.5,10.0
TXO,8900.0,201612W2,C,94500.0,490.0,1.0
TXO,8900.0,201612W2,C,94500.0,490.0,1.0
TXO,8900.0,201612W2,C,102759.0,482.0,1.0
TXO,8900.0,201612W2,C,102759.0,482.0,1.0
TXO,8900.0,201612W2,P,84606.0,0.7,6.0
TXO,8900.0,201612W2,P,84606.0,0.7,6.0
TXO,8900.0,201612W2,P,84612.0,0.7,13.0
TXO,8900.0,201612W2,P,84612.0,0.7,13.0
TXO,8900.0,201612W2,P,84626.0,0.7,14.0
TXO,8900.0,201612W2,P,84626.0,0.7,7.0
TXO,8900.0,201612W2,P,84626.0,0.7,7.0
TXO,8900.0,201612W2,P,85102.0,0.8,10.0
TXO,8900.0,201612W2,P,85102.0,0.8,1.0
TXO,8900.0,201612W2,P,85102.0,0.8,1.0
TXO,8900.0,201612W2,P,85102.0,0.8,1.0
TXO,8900.0,201612W2,P,85102.0,0.8,7.0
TXO,8900.0,201612W2,P,85517.0,0.7,26.0
TXO,8900.0,201612W2,P,85517.0,0.7,26.0
TXO,8900.0,201612W2,P,85523.0,0.8,10.0
TXO,8900.0,201612W2,P,85523.0,0.8,10.0
TXO,8900.0,201612W2,P,85528.0,0.8,10.0
TXO,8900.0,201612W2,P,85528.0,0.8,10.0
TXO,8900.0,201612W2,P,85543.0,0.8,10.0
TXO,8900.0,201612W2,P,85543.0,0.8,10.0
TXO,8900.0,201612W2,P,85550.0,0.8,10.0
TXO,8900.0,201612W2,P,85550.0,0.8,10.0
TXO,8900.0,201612W2,P,90246.0,0.7,19.0
TXO,8900.0,201612W2,P,90246.0,0.7,1.0
TXO,8900.0,201612W2,P,90246.0,0.7,2.0
TXO,8900.0,201612W2,P,90246.0,0.7,2.0
TXO,8900.0,201612W2,P,90246.0,0.7,2.0
TXO,8900.0,201612W2,P,90246.0,0.7,2.0
TXO,8900.0,201612W2,P,90246.0,0.7,10.0
TXO,8900.0,201612W2,P,90252.0,0.7,1.0
TXO,8900.0,201612W2,P,90252.0,0.7,1.0
TXO,8900.0,201612W2,P,90309.0,0.7,2.0
TXO,8900.0,201612W2,P,90309.0,0.7,2.0
TXO,8900.0,201612W2,P,90310.0,0.7,2.0
TXO,8900.0,201612W2,P,90310.0,0.7,2.0
TXO,8900.0,201612W2,P,90316.0,0.7,2.0
TXO,8900.0,201612W2,P,90316.0,0.7,2.0
TXO,8900.0,201612W2,P,90316.0,0.7,2.0
