商品代號,履約價格,到期月份(週別),買賣權別,成交時間,成交價格,成交數量(BorS)
TXO,8500.0,201612W4,P,84538.0,0.3,1.0
TXO,8500.0,201612W4,P,84538.0,0.3,1.0
TXO,8500.0,201612W4,P,84718.0,0.3,1.0
TXO,8500.0,201612W4,P,84718.0,0.3,1.0
TXO,8500.0,201612W4,P,85244.0,0.3,1.0
TXO,8500.0,201612W4,P,85244.0,0.3,1.0
TXO,8500.0,201612W4,P,90042.0,0.6,2.0
TXO,8500.0,201612W4,P,90042.0,0.6,2.0
TXO,8500.0,201612W4,P,90203.0,0.5,3.0
TXO,8500.0,201612W4,P,90203.0,0.5,3.0
TXO,8500.0,201612W4,P,91648.0,0.4,1.0
TXO,8500.0,201612W4,P,91648.0,0.4,1.0
TXO,8500.0,201612W4,P,93711.0,0.5,1.0
TXO,8500.0,201612W4,P,93711.0,0.5,1.0
TXO,8500.0,201612W4,P,110647.0,0.4,5.0
TXO,8500.0,201612W4,P,110647.0,0.4,5.0
TXO,8500.0,201612W4,P,110647.0,0.4,5.0
TXO,8500.0,201612W4,P,110647.0,0.4,5.0
TXO,8500.0,201612W4,P,122441.0,0.5,1.0
TXO,8500.0,201612W4,P,122441.0,0.5,1.0
TXO,8500.0,201612W4,P,131059.0,0.5,1.0
TXO,8500.0,201612W4,P,131059.0,0.5,1.0
TXO,8500.0,201612W4,P,131103.0,0.5,1.0
TXO,8500.0,201612W4,P,131103.0,0.5,1.0
TXO,8500.0,201612W4,P,131932.0,0.4,1.0
TXO,8500.0,201612W4,P,131932.0,0.4,1.0
TXO,8500.0,201612W4,P,132647.0,0.5,5.0
TXO,8500.0,201612W4,P,132647.0,0.5,1.0
TXO,8500.0,201612W4,P,132647.0,0.5,1.0
TXO,8500.0,201612W4,P,132647.0,0.5,3.0
TXO,8500.0,201612W4,P,133917.0,0.4,1.0
TXO,8500.0,201612W4,P,133917.0,0.4,1.0
TXO,8600.0,201612W4,C,84538.0,300.0,1.0
TXO,8600.0,201612W4,C,84538.0,300.0,1.0
TXO,8600.0,201612W4,C,84645.0,655.0,1.0
TXO,8600.0,201612W4,C,84645.0,655.0,1.0
TXO,8600.0,201612W4,C,85712.0,655.0,1.0
TXO,8600.0,201612W4,C,85712.0,655.0,1.0
TXO,8600.0,201612W4,C,91104.0,650.0,1.0
TXO,8600.0,201612W4,C,91104.0,650.0,1.0
TXO,8600.0,201612W4,P,84645.0,0.4,1.0
TXO,8600.0,201612W4,P,84645.0,0.4,1.0
TXO,8600.0,201612W4,P,84718.0,0.8,1.0
TXO,8600.0,201612W4,P,84718.0,0.8,1.0
TXO,8600.0,201612W4,P,85244.0,0.7,1.0
TXO,8600.0,201612W4,P,85244.0,0.7,1.0
TXO,8600.0,201612W4,P,85540.0,0.7,6.0
TXO,8600.0,201612W4,P,85540.0,0.7,6.0
TXO,8600.0,201612W4,P,85736.0,0.7,9.0
TXO,8600.0,201612W4,P,85736.0,0.7,1.0
TXO,8600.0,201612W4,P,85736.0,0.7,8.0
TXO,8600.0,201612W4,P,91104.0,0.7,1.0
TXO,8600.0,201612W4,P,91104.0,0.7,1.0
TXO,8600.0,201612W4,P,91532.0,0.6,5.0
TXO,8600.0,201612W4,P,91532.0,0.6,5.0
TXO,8600.0,201612W4,P,94335.0,0.7,1.0
TXO,8600.0,201612W4,P,94335.0,0.7,1.0
TXO,8600.0,201612W4,P,94943.0,0.7,1.0
TXO,8600.0,201612W4,P,94943.0,0.7,1.0
TXO,8600.0,201612W4,P,95055.0,0.7,1.0
