商品代號,履約價格,到期月份(週別),買賣權別,成交時間,成交價格,成交數量(BorS)
TXO,8000.0,201606W2,P,113722.0,0.1,4.0
TXO,8000.0,201606W2,P,113722.0,0.1,4.0
TXO,8100.0,201606W2,P,101857.0,0.3,3.0
TXO,8100.0,201606W2,P,101857.0,0.3,1.0
TXO,8100.0,201606W2,P,101857.0,0.3,1.0
TXO,8100.0,201606W2,P,101857.0,0.3,1.0
TXO,8100.0,201606W2,P,101857.0,0.3,2.0
TXO,8100.0,201606W2,P,101857.0,0.3,2.0
TXO,8100.0,201606W2,P,102445.0,0.2,2.0
TXO,8100.0,201606W2,P,102445.0,0.2,1.0
TXO,8100.0,201606W2,P,102445.0,0.2,1.0
TXO,8100.0,201606W2,P,102445.0,0.2,1.0
TXO,8100.0,201606W2,P,102445.0,0.2,2.0
TXO,8100.0,201606W2,P,102445.0,0.2,1.0
TXO,8100.0,201606W2,P,102445.0,0.2,2.0
TXO,8100.0,201606W2,P,110434.0,0.4,1.0
TXO,8100.0,201606W2,P,110434.0,0.4,1.0
TXO,8100.0,201606W2,P,114713.0,0.2,10.0
TXO,8100.0,201606W2,P,114713.0,0.2,10.0
TXO,8100.0,201606W2,P,114717.0,0.2,10.0
TXO,8100.0,201606W2,P,114717.0,0.2,8.0
TXO,8100.0,201606W2,P,114717.0,0.2,2.0
TXO,8100.0,201606W2,P,114720.0,0.2,8.0
TXO,8100.0,201606W2,P,114720.0,0.2,8.0
TXO,8100.0,201606W2,P,114721.0,0.2,2.0
TXO,8100.0,201606W2,P,114721.0,0.2,2.0
TXO,8100.0,201606W2,P,114731.0,0.2,10.0
TXO,8100.0,201606W2,P,114731.0,0.2,10.0
TXO,8100.0,201606W2,P,114735.0,0.2,10.0
TXO,8100.0,201606W2,P,114735.0,0.2,10.0
TXO,8100.0,201606W2,P,114739.0,0.2,10.0
TXO,8100.0,201606W2,P,114739.0,0.2,10.0
TXO,8100.0,201606W2,P,120037.0,0.3,1.0
TXO,8100.0,201606W2,P,120037.0,0.3,1.0
TXO,8100.0,201606W2,P,133654.0,0.3,4.0
TXO,8100.0,201606W2,P,133654.0,0.3,4.0
TXO,8100.0,201606W2,P,133711.0,0.2,4.0
TXO,8100.0,201606W2,P,133711.0,0.2,4.0
TXO,8200.0,201606W2,P,90113.0,0.7,3.0
TXO,8200.0,201606W2,P,90113.0,0.7,1.0
TXO,8200.0,201606W2,P,90113.0,0.7,2.0
TXO,8200.0,201606W2,P,90251.0,0.8,1.0
TXO,8200.0,201606W2,P,90251.0,0.8,1.0
TXO,8200.0,201606W2,P,91132.0,0.8,1.0
TXO,8200.0,201606W2,P,91132.0,0.8,1.0
TXO,8200.0,201606W2,P,91234.0,0.8,5.0
TXO,8200.0,201606W2,P,91234.0,0.8,5.0
TXO,8200.0,201606W2,P,91812.0,0.8,1.0
TXO,8200.0,201606W2,P,91812.0,0.8,1.0
TXO,8200.0,201606W2,P,91851.0,0.8,9.0
TXO,8200.0,201606W2,P,91851.0,0.8,9.0
TXO,8200.0,201606W2,P,92121.0,0.8,100.0
TXO,8200.0,201606W2,P,92121.0,0.8,100.0
TXO,8200.0,201606W2,P,92123.0,0.8,20.0
TXO,8200.0,201606W2,P,92123.0,0.8,20.0
TXO,8200.0,201606W2,P,94401.0,0.8,15.0
TXO,8200.0,201606W2,P,94401.0,0.8,10.0
TXO,8200.0,201606W2,P,94401.0,0.8,5.0
TXO,8200.0,201606W2,P,101226.0,0.6,100.0
TXO,8200.0,201606W2,P,101226.0,0.6,1.0
TXO,8200.0,201606W2,P,101226.0,0.6,1.0
TXO,8200.0,201606W2,P,101226.0,0.6,50.0
TXO,8200.0,201606W2,P,101226.0,0.6,48.0
TXO,8200.0,201606W2,P,102445.0,0.6,2.0
TXO,8200.0,201606W2,P,102445.0,0.6,1.0
TXO,8200.0,201606W2,P,102445.0,0.6,1.0
TXO,8200.0,201606W2,P,102445.0,0.7,1.0
TXO,8200.0,201606W2,P,102445.0,0.8,2.0
TXO,8200.0,201606W2,P,102445.0,0.7,1.0
TXO,8200.0,201606W2,P,102445.0,0.8,2.0
TXO,8200.0,201606W2,P,103014.0,0.6,20.0
TXO,8200.0,201606W2,P,103014.0,0.6,20.0
TXO,8200.0,201606W2,P,105704.0,0.6,5.0
TXO,8200.0,201606W2,P,105704.0,0.6,5.0
TXO,8200.0,201606W2,P,105727.0,0.6,60.0
TXO,8200.0,201606W2,P,105727.0,0.6,45.0
TXO,8200.0,201606W2,P,105727.0,0.6,15.0
TXO,8200.0,201606W2,P,110343.0,0.7,3.0
TXO,8200.0,201606W2,P,110343.0,0.7,3.0
TXO,8200.0,201606W2,P,110343.0,0.7,2.0
TXO,8200.0,201606W2,P,110343.0,0.7,2.0
TXO,8200.0,201606W2,P,111702.0,0.7,2.0
TXO,8200.0,201606W2,P,111702.0,0.7,2.0
TXO,8200.0,201606W2,P,112043.0,0.6,2.0
TXO,8200.0,201606W2,P,112043.0,0.6,1.0
TXO,8200.0,201606W2,P,112043.0,0.6,1.0
TXO,8200.0,201606W2,P,112851.0,0.6,2.0
TXO,8200.0,201606W2,P,112851.0,0.6,2.0
TXO,8200.0,201606W2,P,112940.0,0.6,2.0
TXO,8200.0,201606W2,P,112940.0,0.6,2.0
TXO,8200.0,201606W2,P,113055.0,0.6,1.0
TXO,8200.0,201606W2,P,113055.0,0.6,1.0
TXO,8200.0,201606W2,P,113201.0,0.5,1.0
TXO,8200.0,201606W2,P,113201.0,0.5,1.0
TXO,8200.0,201606W2,P,113201.0,0.5,3.0
TXO,8200.0,201606W2,P,113201.0,0.5,1.0
TXO,8200.0,201606W2,P,113201.0,0.5,1.0
TXO,8200.0,201606W2,P,113201.0,0.5,5.0
TXO,8200.0,201606W2,P,114139.0,0.6,3.0
TXO,8200.0,201606W2,P,114139.0,0.6,3.0
TXO,8200.0,201606W2,P,114404.0,0.5,20.0
TXO,8200.0,201606W2,P,114404.0,0.5,20.0
TXO,8200.0,201606W2,P,114408.0,0.5,20.0
TXO,8200.0,201606W2,P,114408.0,0.5,20.0
TXO,8200.0,201606W2,P,115815.0,0.5,11.0
TXO,8200.0,201606W2,P,115815.0,0.5,9.0
TXO,8200.0,201606W2,P,115815.0,0.5,1.0
TXO,8200.0,201606W2,P,115815.0,0.5,1.0
TXO,8200.0,201606W2,P,130223.0,0.6,7.0
TXO,8200.0,201606W2,P,130223.0,0.6,7.0
TXO,8200.0,201606W2,P,130254.0,0.6,1.0
TXO,8200.0,201606W2,P,130254.0,0.6,1.0
TXO,8200.0,201606W2,P,130256.0,0.6,1.0
TXO,8200.0,201606W2,P,130256.0,0.6,1.0
TXO,8200.0,201606W2,P,130305.0,0.6,1.0
TXO,8200.0,201606W2,P,130305.0,0.6,1.0
TXO,8200.0,201606W2,P,130342.0,0.5,25.0
TXO,8200.0,201606W2,P,130342.0,0.5,25.0
TXO,8200.0,201606W2,P,130343.0,0.5,25.0
TXO,8200.0,201606W2,P,130343.0,0.5,25.0
TXO,8200.0,201606W2,P,133359.0,0.5,1.0
TXO,8200.0,201606W2,P,133359.0,0.5,1.0
TXO,8200.0,201606W2,P,133714.0,0.6,40.0
TXO,8200.0,201606W2,P,133714.0,0.6,40.0
TXO,8200.0,201606W2,P,133717.0,0.6,40.0
TXO,8200.0,201606W2,P,133717.0,0.6,40.0
TXO,8200.0,201606W2,P,133720.0,0.6,40.0
TXO,8200.0,201606W2,P,133720.0,0.6,40.0
TXO,8200.0,201606W2,P,133905.0,0.5,25.0
TXO,8200.0,201606W2,P,133905.0,0.5,10.0
TXO,8200.0,201606W2,P,133905.0,0.5,10.0
TXO,8200.0,201606W2,P,133905.0,0.5,5.0
TXO,8200.0,201606W2,P,133906.0,0.5,17.0
TXO,8200.0,201606W2,P,133906.0,0.5,5.0
TXO,8200.0,201606W2,P,133906.0,0.5,10.0
TXO,8200.0,201606W2,P,133906.0,0.5,2.0
TXO,8200.0,201606W2,P,134205.0,0.6,60.0
TXO,8200.0,201606W2,P,134205.0,0.6,60.0
TXO,8200.0,201606W2,P,134238.0,0.6,3.0
TXO,8200.0,201606W2,P,134238.0,0.6,3.0
TXO,8200.0,201606W2,P,134252.0,0.6,10.0
TXO,8200.0,201606W2,P,134252.0,0.6,7.0
TXO,8200.0,201606W2,P,134252.0,0.6,3.0
TXO,8200.0,201606W2,P,134300.0,0.6,10.0
TXO,8200.0,201606W2,P,134300.0,0.6,7.0
TXO,8200.0,201606W2,P,134300.0,0.6,3.0
TXO,8200.0,201606W2,P,134317.0,0.5,1.0
TXO,8200.0,201606W2,P,134317.0,0.5,1.0
TXO,8200.0,201606W2,P,134402.0,0.6,1.0
TXO,8200.0,201606W2,P,134402.0,0.6,1.0
TXO,8200.0,201606W2,P,134403.0,0.6,4.0
TXO,8200.0,201606W2,P,134403.0,0.6,4.0
TXO,8200.0,201606W2,P,134454.0,0.5,10.0
TXO,8200.0,201606W2,P,134454.0,0.5,10.0
TXO,8300.0,201606W2,C,104043.0,288.0,3.0
TXO,8300.0,201606W2,C,104043.0,288.0,3.0
TXO,8300.0,201606W2,P,84500.0,1.9,2.0
TXO,8300.0,201606W2,P,84500.0,1.9,2.0
TXO,8300.0,201606W2,P,84500.0,1.9,18.0
TXO,8300.0,201606W2,P,84500.0,1.9,18.0
TXO,8300.0,201606W2,P,84501.0,2.1,2.0
TXO,8300.0,201606W2,P,84501.0,2.1,1.0
TXO,8300.0,201606W2,P,84501.0,2.1,1.0
TXO,8300.0,201606W2,P,84518.0,1.7,1.0
TXO,8300.0,201606W2,P,84518.0,1.7,1.0
TXO,8300.0,201606W2,P,84531.0,1.7,4.0
TXO,8300.0,201606W2,P,84531.0,1.7,1.0
TXO,8300.0,201606W2,P,84531.0,1.7,1.0
TXO,8300.0,201606W2,P,84531.0,1.7,2.0
TXO,8300.0,201606W2,P,84638.0,1.7,5.0
TXO,8300.0,201606W2,P,84638.0,1.7,5.0
TXO,8300.0,201606W2,P,84818.0,1.7,30.0
TXO,8300.0,201606W2,P,84818.0,1.7,30.0
TXO,8300.0,201606W2,P,84825.0,1.7,80.0
TXO,8300.0,201606W2,P,84825.0,1.7,80.0
TXO,8300.0,201606W2,P,84904.0,1.9,20.0
TXO,8300.0,201606W2,P,84904.0,1.9,20.0
TXO,8300.0,201606W2,P,84916.0,1.9,2.0
TXO,8300.0,201606W2,P,84916.0,1.9,2.0
TXO,8300.0,201606W2,P,84929.0,1.9,5.0
TXO,8300.0,201606W2,P,84929.0,1.9,5.0
TXO,8300.0,201606W2,P,84933.0,1.9,1.0
TXO,8300.0,201606W2,P,84933.0,1.9,1.0
TXO,8300.0,201606W2,P,84933.0,1.9,1.0
TXO,8300.0,201606W2,P,84933.0,1.9,1.0
TXO,8300.0,201606W2,P,84934.0,1.9,1.0
TXO,8300.0,201606W2,P,84934.0,1.9,1.0
TXO,8300.0,201606W2,P,84934.0,1.9,1.0
TXO,8300.0,201606W2,P,84934.0,1.9,1.0
TXO,8300.0,201606W2,P,84955.0,1.9,5.0
TXO,8300.0,201606W2,P,84955.0,1.9,5.0
TXO,8300.0,201606W2,P,85004.0,1.9,20.0
TXO,8300.0,201606W2,P,85004.0,1.9,20.0
TXO,8300.0,201606W2,P,85004.0,1.9,20.0
TXO,8300.0,201606W2,P,85004.0,1.9,20.0
TXO,8300.0,201606W2,P,85005.0,1.9,12.0
TXO,8300.0,201606W2,P,85005.0,1.9,12.0
TXO,8300.0,201606W2,P,85010.0,2.0,10.0
TXO,8300.0,201606W2,P,85010.0,2.0,1.0
TXO,8300.0,201606W2,P,85010.0,2.0,9.0
TXO,8300.0,201606W2,P,85030.0,2.0,12.0
TXO,8300.0,201606W2,P,85030.0,2.0,12.0
TXO,8300.0,201606W2,P,85118.0,1.9,12.0
TXO,8300.0,201606W2,P,85118.0,1.9,12.0
TXO,8300.0,201606W2,P,85155.0,2.1,1.0
TXO,8300.0,201606W2,P,85155.0,2.1,1.0
TXO,8300.0,201606W2,P,85223.0,2.0,3.0
