商品代號,履約價格,到期月份(週別),買賣權別,成交時間,成交價格,成交數量(BorS)
TXO,8400.0,201612W4,P,111542.0,0.2,1.0
TXO,8400.0,201612W4,P,111542.0,0.2,1.0
TXO,8400.0,201612W4,P,115228.0,0.2,1.0
TXO,8400.0,201612W4,P,115228.0,0.2,1.0
TXO,8400.0,201612W4,P,134001.0,0.2,1.0
TXO,8400.0,201612W4,P,134001.0,0.2,1.0
TXO,8400.0,201612W4,P,134427.0,0.2,1.0
TXO,8400.0,201612W4,P,134427.0,0.2,1.0
TXO,8500.0,201612W4,P,113540.0,0.2,1.0
TXO,8500.0,201612W4,P,113540.0,0.2,1.0
TXO,8500.0,201612W4,P,133725.0,0.1,1.0
TXO,8500.0,201612W4,P,133725.0,0.1,1.0
TXO,8600.0,201612W4,P,101117.0,0.1,1.0
TXO,8600.0,201612W4,P,101117.0,0.1,1.0
TXO,8600.0,201612W4,P,131830.0,0.1,1.0
TXO,8600.0,201612W4,P,131830.0,0.1,1.0
TXO,8600.0,201612W4,P,133555.0,0.2,1.0
TXO,8600.0,201612W4,P,133555.0,0.2,1.0
TXO,8700.0,201612W4,P,84728.0,0.1,1.0
TXO,8700.0,201612W4,P,84728.0,0.1,1.0
TXO,8700.0,201612W4,P,84814.0,0.1,1.0
TXO,8700.0,201612W4,P,84814.0,0.1,1.0
TXO,8700.0,201612W4,P,84901.0,0.1,1.0
TXO,8700.0,201612W4,P,84901.0,0.1,1.0
TXO,8700.0,201612W4,P,85147.0,0.1,1.0
TXO,8700.0,201612W4,P,85147.0,0.1,1.0
TXO,8700.0,201612W4,P,85843.0,0.2,1.0
TXO,8700.0,201612W4,P,85843.0,0.2,1.0
TXO,8700.0,201612W4,P,91951.0,0.1,1.0
TXO,8700.0,201612W4,P,91951.0,0.1,1.0
TXO,8700.0,201612W4,P,95701.0,0.2,1.0
TXO,8700.0,201612W4,P,95701.0,0.2,1.0
TXO,8700.0,201612W4,P,100414.0,0.1,1.0
TXO,8700.0,201612W4,P,100414.0,0.1,1.0
TXO,8700.0,201612W4,P,101926.0,0.1,1.0
TXO,8700.0,201612W4,P,101926.0,0.1,1.0
TXO,8700.0,201612W4,P,123329.0,0.1,1.0
TXO,8700.0,201612W4,P,123329.0,0.1,1.0
TXO,8800.0,201612W4,C,100815.0,319.0,1.0
TXO,8800.0,201612W4,C,100815.0,319.0,1.0
TXO,8800.0,201612W4,C,132838.0,319.0,15.0
TXO,8800.0,201612W4,C,132838.0,319.0,15.0
TXO,8800.0,201612W4,P,85505.0,0.2,1.0
TXO,8800.0,201612W4,P,85505.0,0.2,1.0
TXO,8800.0,201612W4,P,94819.0,0.2,1.0
TXO,8800.0,201612W4,P,94819.0,0.2,1.0
TXO,8800.0,201612W4,P,95405.0,0.1,1.0
TXO,8800.0,201612W4,P,95405.0,0.1,1.0
TXO,8800.0,201612W4,P,122849.0,0.1,1.0
TXO,8800.0,201612W4,P,122849.0,0.1,1.0
TXO,8850.0,201612W4,C,93219.0,269.0,20.0
TXO,8850.0,201612W4,C,93219.0,269.0,20.0
TXO,8850.0,201612W4,C,111052.0,268.0,15.0
TXO,8850.0,201612W4,C,111052.0,268.0,15.0
TXO,8850.0,201612W4,P,92331.0,0.2,1.0
TXO,8850.0,201612W4,P,92331.0,0.2,1.0
TXO,8850.0,201612W4,P,92332.0,0.2,1.0
TXO,8850.0,201612W4,P,92332.0,0.2,1.0
TXO,8850.0,201612W4,P,92408.0,0.1,1.0
TXO,8850.0,201612W4,P,92408.0,0.1,1.0
TXO,8850.0,201612W4,P,92418.0,0.1,1.0
TXO,8850.0,201612W4,P,92418.0,0.1,1.0
TXO,8850.0,201612W4,P,93100.0,0.2,1.0
TXO,8850.0,201612W4,P,93100.0,0.2,1.0
TXO,8850.0,201612W4,P,93401.0,0.2,1.0
TXO,8850.0,201612W4,P,93401.0,0.2,1.0
TXO,8850.0,201612W4,P,94052.0,0.2,1.0
TXO,8850.0,201612W4,P,94052.0,0.2,1.0
TXO,8850.0,201612W4,P,94303.0,0.2,1.0
TXO,8850.0,201612W4,P,94303.0,0.2,1.0
TXO,8850.0,201612W4,P,94509.0,0.2,1.0
TXO,8850.0,201612W4,P,94509.0,0.2,1.0
TXO,8850.0,201612W4,P,94719.0,0.2,1.0
TXO,8850.0,201612W4,P,94719.0,0.2,1.0
TXO,8850.0,201612W4,P,101357.0,0.2,1.0
TXO,8850.0,201612W4,P,101357.0,0.2,1.0
TXO,8850.0,201612W4,P,101627.0,0.2,1.0
TXO,8850.0,201612W4,P,101627.0,0.2,1.0
TXO,8850.0,201612W4,P,102805.0,0.2,1.0
TXO,8850.0,201612W4,P,102805.0,0.2,1.0
TXO,8850.0,201612W4,P,105007.0,0.2,1.0
TXO,8850.0,201612W4,P,105007.0,0.2,1.0
TXO,8850.0,201612W4,P,105301.0,0.2,1.0
TXO,8850.0,201612W4,P,105301.0,0.2,1.0
TXO,8850.0,201612W4,P,105555.0,0.2,1.0
TXO,8850.0,201612W4,P,105555.0,0.2,1.0
TXO,8850.0,201612W4,P,111050.0,0.2,1.0
TXO,8850.0,201612W4,P,111050.0,0.2,1.0
TXO,8850.0,201612W4,P,112027.0,0.2,1.0
TXO,8850.0,201612W4,P,112027.0,0.2,1.0
TXO,8850.0,201612W4,P,112203.0,0.2,1.0
TXO,8850.0,201612W4,P,112203.0,0.2,1.0
TXO,8850.0,201612W4,P,112244.0,0.2,1.0
TXO,8850.0,201612W4,P,112244.0,0.2,1.0
TXO,8850.0,201612W4,P,112419.0,0.2,1.0
TXO,8850.0,201612W4,P,112419.0,0.2,1.0
TXO,8850.0,201612W4,P,112615.0,0.2,1.0
TXO,8850.0,201612W4,P,112615.0,0.2,1.0
TXO,8850.0,201612W4,P,112939.0,0.2,1.0
TXO,8850.0,201612W4,P,112939.0,0.2,1.0
TXO,8850.0,201612W4,P,113421.0,0.2,1.0
TXO,8850.0,201612W4,P,113421.0,0.2,1.0
TXO,8850.0,201612W4,P,113426.0,0.2,1.0
TXO,8850.0,201612W4,P,113426.0,0.2,1.0
TXO,8850.0,201612W4,P,114246.0,0.2,5.0
TXO,8850.0,201612W4,P,114246.0,0.2,5.0
TXO,8850.0,201612W4,P,114257.0,0.1,5.0
TXO,8850.0,201612W4,P,114257.0,0.1,2.0
TXO,8850.0,201612W4,P,114257.0,0.1,3.0
TXO,8850.0,201612W4,P,114309.0,0.2,5.0
