8800.0,C,84500,250.0,1.0
8800.0,C,84500,250.0,1.0
8900.0,C,84500,140.0,1.0
8900.0,C,84500,140.0,1.0
8900.0,C,84500,160.0,3.0
8900.0,C,84500,160.0,1.0
8900.0,C,84500,160.0,1.0
8900.0,C,84500,160.0,1.0
8900.0,C,84500,166.0,1.0
8900.0,C,84500,166.0,1.0
8950.0,C,84500,107.0,37.0
8950.0,C,84500,107.0,37.0
8950.0,C,84500,110.0,1.0
8950.0,C,84500,110.0,1.0
8950.0,C,84500,113.0,10.0
8950.0,C,84500,113.0,10.0
8950.0,C,84500,114.0,1.0
8950.0,C,84500,114.0,1.0
8950.0,C,84500,115.0,1.0
8950.0,C,84500,115.0,1.0
8950.0,C,84500,117.0,1.0
8950.0,C,84500,117.0,1.0
8950.0,C,84500,118.0,5.0
8950.0,C,84500,118.0,4.0
8950.0,C,84500,118.0,9.0
9000.0,C,84500,60.0,56.0
9000.0,C,84500,60.0,56.0
9000.0,C,84500,61.0,6.0
9000.0,C,84500,61.0,1.0
9000.0,C,84500,61.0,5.0
9000.0,C,84500,62.0,3.0
9000.0,C,84500,62.0,1.0
9000.0,C,84500,62.0,4.0
9000.0,C,84500,62.0,1.0
9000.0,C,84500,62.0,1.0
9000.0,C,84500,63.0,1.0
9000.0,C,84500,63.0,1.0
9000.0,C,84500,64.0,2.0
9000.0,C,84500,63.0,2.0
9000.0,C,84500,64.0,2.0
9000.0,C,84500,65.0,10.0
9000.0,C,84500,65.0,3.0
9000.0,C,84500,65.0,1.0
9000.0,C,84500,65.0,1.0
9000.0,C,84500,65.0,2.0
9000.0,C,84500,65.0,3.0
9000.0,C,84500,65.0,10.0
9000.0,C,84500,65.0,10.0
9000.0,C,84500,65.0,7.0
9000.0,C,84500,65.0,7.0
9000.0,C,84500,66.0,1.0
9000.0,C,84500,66.0,1.0
9000.0,C,84500,66.0,1.0
9000.0,C,84500,66.0,3.0
9000.0,C,84500,59.0,3.0
9000.0,C,84500,59.0,3.0
9000.0,C,84500,66.0,2.0
9000.0,C,84500,66.0,1.0
9000.0,C,84500,66.0,1.0
9000.0,C,84500,68.0,5.0
9000.0,C,84500,68.0,3.0
9000.0,C,84500,68.0,1.0
9000.0,C,84500,68.0,1.0
9000.0,C,84500,70.0,10.0
9000.0,C,84500,70.0,1.0
9000.0,C,84500,70.0,1.0
9000.0,C,84500,70.0,3.0
9000.0,C,84500,70.0,1.0
9000.0,C,84500,70.0,1.0
9000.0,C,84500,70.0,3.0
9050.0,C,84500,21.0,138.0
9050.0,C,84500,21.0,138.0
9050.0,C,84500,21.5,10.0
9050.0,C,84500,21.5,1.0
9050.0,C,84500,21.5,2.0
9050.0,C,84500,21.5,1.0
9050.0,C,84500,21.5,6.0
9050.0,C,84500,21.5,10.0
9050.0,C,84500,21.5,9.0
9050.0,C,84500,21.5,1.0
9050.0,C,84500,21.5,10.0
9050.0,C,84500,21.5,10.0
9050.0,C,84500,21.5,2.0
9050.0,C,84500,21.5,2.0
9050.0,C,84500,22.0,1.0
9050.0,C,84500,22.0,1.0
9050.0,C,84500,22.0,1.0
9050.0,C,84500,22.5,2.0
9050.0,C,84500,22.0,3.0
