8400.0,C,84500,206.0,2.0
8400.0,C,84500,206.0,2.0
8450.0,C,84500,154.0,1.0
8450.0,C,84500,154.0,1.0
8450.0,C,84500,154.0,2.0
8450.0,C,84500,154.0,1.0
8450.0,C,84500,154.0,1.0
8500.0,C,84500,119.0,2.0
8500.0,C,84500,119.0,2.0
8500.0,C,84500,117.0,1.0
8500.0,C,84500,117.0,1.0
8500.0,C,84500,115.0,1.0
8500.0,C,84500,115.0,1.0
8550.0,C,84500,84.0,3.0
8550.0,C,84500,84.0,3.0
8550.0,C,84500,82.0,4.0
8550.0,C,84500,82.0,4.0
8550.0,C,84500,82.0,1.0
8550.0,C,84500,82.0,1.0
8550.0,C,84500,81.0,1.0
8550.0,C,84500,80.0,2.0
8550.0,C,84500,81.0,1.0
8550.0,C,84500,80.0,2.0
8550.0,C,84500,80.0,4.0
8550.0,C,84500,80.0,4.0
8550.0,C,84500,80.0,12.0
8550.0,C,84500,80.0,12.0
8600.0,C,84500,54.0,35.0
8600.0,C,84500,54.0,35.0
8600.0,C,84500,53.0,1.0
8600.0,C,84500,53.0,1.0
8600.0,C,84500,52.0,2.0
8600.0,C,84500,52.0,2.0
8600.0,C,84500,51.0,7.0
8600.0,C,84500,51.0,1.0
8600.0,C,84500,51.0,6.0
8650.0,C,84500,31.0,8.0
8650.0,C,84500,31.0,8.0
8650.0,C,84500,30.5,1.0
8650.0,C,84500,30.5,1.0
8650.0,C,84500,30.0,23.0
8650.0,C,84500,30.0,7.0
8650.0,C,84500,30.0,1.0
8650.0,C,84500,30.0,15.0
8700.0,C,84500,15.5,22.0
8700.0,C,84500,15.5,22.0
8700.0,C,84500,16.0,22.0
8700.0,C,84500,16.0,10.0
8700.0,C,84500,16.0,4.0
8700.0,C,84500,16.0,4.0
8700.0,C,84500,16.0,4.0
8700.0,C,84500,16.5,1.0
8700.0,C,84500,16.5,10.0
8700.0,C,84500,16.5,11.0
8750.0,C,84500,8.7,14.0
8750.0,C,84500,8.7,14.0
8750.0,C,84500,8.6,2.0
8750.0,C,84500,8.6,2.0
8750.0,C,84500,8.5,1.0
8750.0,C,84500,8.5,1.0
8800.0,C,84500,3.8,2.0
8800.0,C,84500,3.8,2.0
8900.0,C,84500,0.9,5.0
8900.0,C,84500,0.9,5.0
8900.0,C,84500,0.9,5.0
8900.0,C,84500,0.9,5.0
8350.0,P,84500,6.6,1.0
8350.0,P,84500,6.6,1.0
8400.0,P,84500,6.8,24.0
8400.0,P,84500,6.8,24.0
8400.0,P,84500,7.9,1.0
8400.0,P,84500,7.9,1.0
8400.0,P,84500,8.0,10.0
8400.0,P,84500,8.0,1.0
8400.0,P,84500,8.0,11.0
8450.0,P,84500,15.0,23.0
8450.0,P,84500,15.0,23.0
8450.0,P,84500,14.5,2.0
8450.0,P,84500,14.5,1.0
8450.0,P,84500,14.5,1.0
8500.0,P,84500,25.5,22.0
8500.0,P,84500,25.5,22.0
8500.0,P,84500,25.0,1.0
8500.0,P,84500,25.0,1.0
8500.0,P,84500,25.0,2.0
